id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15,condtion
3629970870,2014-08-27,599000.0,4,2.5,2120,3640,2.0,0.0,0.0,3.0,2120,0.0,2005,98029,2190,3640,2.0
3332000530,2014-11-05,599000.0,5,3.25,2590,6180,1.0,0.0,0.0,2.0,1330,1260.0,1960,98118,1560,6180,2.0
6184700100,2014-09-26,599000.0,2,1.0,1550,7713,1.0,0.0,0.0,2.0,1550,0.0,1930,98117,1340,6350,2.0
9523102580,2014-05-23,599000.0,3,2.75,1960,2500,1.5,0.0,0.0,2.0,1410,550.0,1926,98103,2040,5000,4.0
4278900055,2014-05-28,599000.0,4,2.75,2020,2750,1.0,0.0,0.0,3.0,1010,1010.0,1917,98122,1840,4000,2.0
686530110,2014-12-15,599000.0,5,2.25,2460,8710,1.0,0.0,0.0,3.0,1330,1130.0,1976,98052,2460,8870,3.0
9136101271,2015-04-16,599000.0,4,1.0,1590,4280,1.5,0.0,0.0,2.0,1590,0.0,1924,98103,2230,4280,2.0
6708200320,2014-09-29,599000.0,4,4.75,3700,11000,1.0,0.0,0.0,2.0,1840,1860.0,1962,98028,1720,11564,3.0
8562790940,2014-12-23,599000.0,3,2.75,1840,2060,2.0,0.0,0.0,5.0,1700,140.0,2013,98027,2590,2680,2.0
2413900050,2014-12-01,599000.0,4,2.0,3410,15143,2.0,0.0,0.0,3.0,3410,0.0,1972,98052,2350,25936,3.0
3904990210,2014-08-22,599000.0,4,2.5,2640,6738,2.0,0.0,0.0,3.0,2640,0.0,1989,98029,2180,5782,3.0
9238500040,2015-02-10,599000.0,3,2.5,2970,23100,1.0,0.0,0.0,2.0,1510,1460.0,1967,98072,2390,20300,2.0
8123500050,2014-06-24,599000.0,5,2.75,2730,22572,1.0,0.0,0.0,2.0,2080,650.0,1968,98075,2260,15458,2.0
8564860130,2015-02-02,598992.0,5,3.5,3440,6037,2.0,0.0,0.0,4.0,3440,?,2014,98045,3270,6037,2.0
1176001124,2015-02-24,598950.0,3,2.5,1480,1531,3.0,0.0,0.0,3.0,1480,0.0,2014,98107,1530,1321,2.0
8078460320,2014-11-18,598850.0,4,2.5,2350,7245,2.0,0.0,0.0,3.0,2350,0.0,1993,98074,2350,9419,2.0
4045500715,2014-12-17,598800.0,1,1.0,1090,32010,1.0,0.0,0.0,1.0,1090,0.0,1958,98014,1870,25346,3.0
5379804150,2015-02-11,598800.0,6,4.0,4470,17877,3.0,0.0,3.0,4.0,3230,1240.0,2013,98188,1790,18260,2.0
4157600180,2015-02-23,598780.0,4,2.25,3040,12160,1.0,0.0,0.0,2.0,1520,1520.0,1963,98007,2560,12090,3.0
3026079055,2014-08-26,598600.0,4,2.75,3470,212639,2.0,0.0,0.0,2.0,2070,1400.0,1993,98019,2370,233917,2.0
8562750660,2014-08-07,598500.0,4,2.5,2520,3980,2.0,0.0,0.0,3.0,2520,0.0,2005,98027,2610,3980,2.0
3333500151,2015-05-07,598200.0,5,3.75,2980,4635,3.0,0.0,0.0,3.0,2980,0.0,1997,98118,1100,5150,2.0
1513800080,2014-08-25,598000.0,4,2.5,2030,9825,1.0,0.0,0.0,3.0,1330,700.0,1985,98115,2180,7500,2.0
952000495,2015-04-02,598000.0,4,2.5,2420,5118,1.5,0.0,2.0,2.0,1550,870.0,1926,98126,1740,5750,4.0
7504020670,2014-05-20,598000.0,5,2.25,2890,12478,2.0,0.0,0.0,4.0,2890,0.0,1977,98074,2570,11880,2.0
7202310010,2014-10-20,597500.0,3,2.5,2620,4800,2.0,0.0,0.0,2.0,2620,0.0,2002,98053,2400,4756,2.0
5649300120,2015-04-20,597500.0,4,3.0,1890,35280,1.0,0.0,0.0,4.0,1510,380.0,1979,98052,2730,34525,2.0
7202270700,2014-10-03,597400.0,4,2.5,2420,4500,2.0,0.0,0.0,2.0,2420,0.0,2001,98053,2280,4500,2.0
1420700030,2014-09-22,597157.0,7,4.0,2690,10880,1.0,0.0,0.0,3.0,2690,0.0,1960,98033,1840,10836,3.0
6021502250,2014-08-25,597000.0,4,2.0,2120,4000,1.5,0.0,0.0,2.0,1720,400.0,1927,98117,1760,4000,3.0
5201000030,2015-03-23,597000.0,4,2.5,2370,41338,2.0,0.0,0.0,3.0,2370,0.0,1995,98077,2340,46661,2.0
6632300567,2014-07-30,597000.0,4,2.5,2340,7877,2.0,0.0,0.0,4.0,2340,0.0,2004,98125,1920,9116,2.0
2193340260,2015-01-07,596500.0,4,2.25,1770,8505,2.0,0.0,0.0,3.0,1770,0.0,1986,98052,1880,8939,2.0
9547202890,2015-01-20,596000.0,2,1.0,1040,4880,1.0,0.0,0.0,2.0,1040,0.0,1910,98115,1500,4590,2.0
8562800250,2014-08-14,596000.0,4,2.25,2270,10000,1.0,0.0,0.0,3.0,1720,550.0,1974,98006,2270,10148,4.0
2287600035,2014-06-25,595888.0,3,1.75,1870,9000,1.0,0.0,0.0,4.0,1870,0.0,1958,98177,2030,8160,4.0
2397101375,2015-04-28,595000.0,2,1.0,980,3600,1.0,0.0,0.0,1.0,980,0.0,1907,98119,1690,3600,2.0
1257200060,2015-03-27,595000.0,4,1.75,1880,4080,1.0,0.0,0.0,2.0,940,940.0,1924,98115,1410,4080,2.0
2193310320,2015-03-06,595000.0,4,2.5,2330,7064,1.0,0.0,0.0,3.0,1780,550.0,1984,98052,1740,8075,3.0
7010700550,2014-11-14,595000.0,3,2.5,2030,5100,2.0,0.0,0.0,2.0,2030,0.0,2008,98199,1790,4380,2.0
7635801350,2015-03-06,595000.0,3,1.75,2220,22081,1.5,0.0,0.0,2.0,2220,0.0,1922,98166,2010,12360,3.0
1725059187,2014-10-29,595000.0,2,1.75,1280,8500,1.0,0.0,0.0,2.0,1280,0.0,1953,98033,1950,10356,2.0
5561401210,2015-01-08,595000.0,4,3.0,3680,35736,1.5,0.0,0.0,3.0,2320,1360.0,1970,98027,3210,39512,3.0
117000003,2014-09-19,595000.0,4,2.25,1920,3225,1.5,0.0,0.0,2.0,1300,620.0,1923,98116,1960,3750,4.0
2749600095,2014-08-19,595000.0,2,1.5,870,4800,1.0,0.0,0.0,2.0,870,0.0,1924,98119,2090,4800,2.0
9238430140,2014-07-25,595000.0,3,3.25,3130,28001,1.0,0.0,0.0,4.0,2210,920.0,1985,98072,2710,34999,2.0
7852010840,2014-07-29,595000.0,4,2.5,2910,7287,2.0,0.0,0.0,3.0,2910,0.0,1998,98065,2420,6180,2.0
200800200,2014-08-12,595000.0,4,2.25,2050,8372,2.0,0.0,0.0,3.0,2050,0.0,1984,98052,2010,8037,3.0
6795100563,2014-07-01,595000.0,4,2.5,1820,20011,2.0,0.0,0.0,3.0,1820,0.0,1987,98075,2710,33915,2.0
2826049070,2015-02-25,595000.0,3,2.5,2250,8300,2.0,0.0,0.0,3.0,2250,0.0,2003,98125,1790,7626,2.0
9376301520,2014-05-29,595000.0,3,2.0,1480,5000,1.0,0.0,0.0,2.0,750,730.0,1928,98117,1250,4000,3.0
203600140,2015-03-24,595000.0,3,2.75,2150,31238,2.0,0.0,0.0,4.0,2150,0.0,1996,98014,2650,38307,2.0
5694500105,2014-12-04,595000.0,2,2.0,1510,4000,1.0,0.0,0.0,2.0,1010,500.0,1900,98103,1920,4000,3.0
3401700255,2014-07-29,595000.0,4,2.0,3090,87120,1.0,0.0,0.0,2.0,1590,1500.0,1974,98072,2560,88426,3.0
1257201420,2014-07-09,595000.0,4,3.25,3730,4560,2.0,0.0,0.0,4.0,2760,970.0,2015,98103,1800,4560,2.0
3629870110,2015-04-22,595000.0,3,2.5,1910,3075,2.0,0.0,0.0,3.0,1910,0.0,2001,98029,1940,3485,2.0
7011200160,2014-11-13,595000.0,3,1.75,2060,3600,1.5,0.0,0.0,2.0,1180,880.0,1905,98119,1730,2475,2.0
200520080,2014-08-01,595000.0,3,2.5,2660,10637,2.0,0.0,0.0,4.0,2660,0.0,1991,98011,2590,8637,2.0
5244800895,2014-05-23,595000.0,2,1.5,1030,4500,1.0,0.0,0.0,2.0,830,200.0,1924,98109,1250,4000,2.0
6632900574,2015-02-25,595000.0,5,3.0,2980,10064,1.0,0.0,0.0,2.0,1680,1300.0,1940,98155,1590,7800,2.0
443000060,2014-12-10,595000.0,3,2.25,2400,16301,1.0,0.0,0.0,3.0,1400,1000.0,1962,98115,1720,9828,2.0
7214780020,2015-04-17,595000.0,4,2.5,2360,43017,2.0,0.0,0.0,4.0,2360,0.0,1989,98077,2750,40334,2.0
2460900020,2014-07-30,595000.0,3,1.0,1560,3960,1.5,0.0,0.0,2.0,1560,0.0,1907,98144,1280,3960,3.0
2768100180,2014-06-06,595000.0,4,2.5,1990,2175,2.0,0.0,0.0,3.0,1680,310.0,2005,98107,1560,2087,2.0
5631500191,2015-03-26,595000.0,3,2.5,2550,6677,2.0,0.0,0.0,3.0,2550,0.0,2002,98028,1930,7217,2.0
3345700215,2014-06-20,595000.0,3,2.75,3290,22649,2.0,0.0,0.0,3.0,3290,0.0,1993,98056,2750,6119,3.0
3885805300,2015-04-29,595000.0,3,1.0,1300,11520,1.0,0.0,0.0,1.0,1300,0.0,1958,98033,1440,8064,2.0
8835400775,2014-10-26,594950.0,4,3.25,2557,9480,2.0,0.0,2.0,2.0,2557,0.0,1948,98118,2220,8340,2.0
3066410850,2014-07-09,594950.0,4,2.5,2720,10006,2.0,0.0,0.0,4.0,2720,0.0,1989,98074,2720,10759,2.0
8564850200,2015-04-02,594950.0,5,2.5,3280,6553,2.0,0.0,0.0,4.0,3280,0.0,2012,98045,3360,7242,2.0
7853420110,2014-10-03,594866.0,3,3.0,2780,6000,2.0,0.0,0.0,4.0,2780,0.0,2013,98065,2850,6000,2.0
8564860110,2015-01-13,594491.0,4,2.5,2990,6037,2.0,0.0,0.0,4.0,2990,0.0,2013,98045,2990,5992,2.0
6392002635,2014-06-12,594000.0,4,1.75,1870,5200,2.0,0.0,0.0,2.0,1200,670.0,1937,98115,1790,5000,3.0
1562100380,2015-03-19,594000.0,4,1.75,2140,8000,1.0,0.0,0.0,3.0,1410,730.0,1965,98007,2080,8000,3.0
3574750020,2014-06-25,594000.0,4,2.75,2720,4613,2.0,0.0,0.0,4.0,2720,0.0,2005,98028,2830,4836,2.0
1025049115,2014-06-25,594000.0,3,2.25,1270,1406,2.0,0.0,0.0,3.0,1060,210.0,2014,98105,1160,1327,2.0
475000510,2014-11-18,594000.0,3,1.0,1320,5000,1.0,0.0,0.0,2.0,1090,230.0,1920,98107,1700,5000,3.0
7200001005,2015-05-01,593777.0,3,1.75,1510,10450,1.0,0.0,0.0,2.0,1510,0.0,1964,98052,1310,9450,3.0
7527200110,2015-02-18,593700.0,3,2.5,2000,22000,2.0,0.0,0.0,3.0,2000,0.0,1979,98075,2180,19800,2.0
9510970010,2015-04-29,593567.0,3,2.5,1770,3205,2.0,0.0,0.0,4.0,1770,0.0,2005,98052,2120,4134,2.0
5561400740,2015-02-10,593500.0,5,3.25,4300,50405,2.0,0.0,0.0,3.0,3220,1080.0,1972,98027,2680,41684,2.0
3856902250,2015-01-05,593500.0,3,1.0,1370,4000,2.0,0.0,0.0,3.0,1370,0.0,1918,98105,1370,4000,3.0
686200840,2015-04-22,593450.0,4,2.25,2130,7172,2.0,0.0,0.0,3.0,2130,0.0,1964,98008,1910,7653,3.0
6840701135,2014-11-10,593000.0,5,2.5,2640,4400,1.5,0.0,0.0,2.0,1840,800.0,1925,98122,1720,4400,4.0
8562791010,2014-07-07,593000.0,3,2.75,1830,1850,2.0,0.0,0.0,5.0,1690,140.0,2011,98027,2310,2680,2.0
1568100295,2015-02-02,592500.0,6,4.5,3500,8504,2.0,0.0,0.0,2.0,3500,0.0,1980,98155,1550,8460,2.0
1370802620,2014-12-11,592500.0,2,2.0,1340,5350,1.5,0.0,0.0,3.0,1340,0.0,1941,98199,2210,5350,2.0
8563050110,2014-05-22,592500.0,4,3.0,2170,8240,1.0,0.0,0.0,3.0,1370,800.0,1968,98052,2020,7944,3.0
8677300550,2014-05-15,592500.0,4,2.5,2240,12032,1.0,0.0,0.0,4.0,2240,0.0,1983,98074,2520,12368,2.0
5101404898,2014-05-19,592500.0,2,2.0,1420,9191,1.5,0.0,2.0,2.0,1420,0.0,1928,98115,1420,6816,4.0
8682281480,2014-07-25,592500.0,2,2.0,1870,4751,1.0,0.0,0.0,3.0,1870,0.0,2006,98053,2170,5580,2.0
8682281600,2014-07-08,592350.0,2,2.0,1570,4665,1.0,0.0,0.0,3.0,1570,0.0,2006,98053,2165,6262,2.0
2212250080,2014-08-06,592100.0,4,2.75,2310,7851,1.0,0.0,0.0,3.0,1790,520.0,1989,98006,2230,7359,3.0
3211700045,2015-01-28,592000.0,4,2.5,2300,11165,2.0,0.0,0.0,3.0,2300,0.0,1979,98008,2170,11165,3.0
7853360250,2014-07-10,592000.0,5,3.5,3340,5000,2.0,0.0,0.0,3.0,2580,760.0,2012,98065,3420,5000,2.0
9144100206,2014-11-25,592000.0,3,1.75,1560,7424,1.0,0.0,0.0,3.0,1560,?,1940,98117,1370,7424,4.0
323089084,2014-08-27,592000.0,3,2.5,2400,81892,2.0,0.0,0.0,3.0,2400,0.0,1985,98045,1370,37270,2.0
7853370020,2014-10-14,591975.0,3,2.75,3230,5250,2.0,0.0,0.0,4.0,2680,550.0,2014,98065,2710,5250,2.0
1774220400,2014-05-13,591000.0,4,2.25,2710,38180,2.0,0.0,0.0,3.0,2710,0.0,1977,98077,2590,38180,3.0
2254501335,2014-09-22,591000.0,3,2.0,1460,3600,2.0,0.0,0.0,2.0,1460,0.0,1902,98122,1590,1210,2.0
9828200545,2014-05-13,591000.0,3,1.75,1680,2400,1.0,0.0,0.0,2.0,870,810.0,1922,98122,1440,3600,4.0
9285800790,2015-04-06,590000.0,5,1.0,1840,6710,1.5,0.0,0.0,2.0,1840,?,1920,98126,1410,4880,2.0
9276202130,2015-04-08,590000.0,3,2.5,1710,2875,2.0,0.0,0.0,3.0,1710,0.0,2006,98116,1640,5750,2.0
7228500425,2014-07-28,590000.0,3,1.0,1530,2370,2.0,0.0,0.0,3.0,1530,0.0,1901,98122,1310,2370,2.0
6308000020,2015-04-03,590000.0,3,2.5,2290,4203,2.0,0.0,0.0,4.0,2290,0.0,2001,98006,2290,5089,2.0
3904960700,2014-06-13,590000.0,4,2.5,2010,7972,2.0,0.0,0.0,3.0,2010,0.0,1989,98029,2100,8511,3.0
6117500785,2014-07-22,590000.0,3,2.25,2300,12430,1.0,0.0,2.0,3.0,1580,720.0,1960,98166,2500,12430,3.0
7702010050,2015-03-23,590000.0,3,2.5,2830,5788,2.0,0.0,0.0,4.0,2830,0.0,2001,98028,2500,5802,2.0
4298100060,2014-05-09,590000.0,4,2.25,2430,32496,1.0,0.0,0.0,4.0,2430,0.0,1993,98077,2750,35506,2.0
6665800030,2014-07-18,590000.0,4,2.75,2910,10650,1.0,0.0,2.0,3.0,1780,1130.0,1975,98033,2920,10988,2.0
3066410080,2014-09-17,590000.0,3,2.5,2520,10223,2.0,0.0,0.0,5.0,2520,0.0,1988,98074,2630,10091,2.0
925069123,2015-03-18,590000.0,3,1.0,1610,58370,1.0,0.0,0.0,2.0,1610,0.0,1978,98053,2510,58127,2.0
2423069084,2015-03-03,590000.0,4,2.75,2400,104108,2.0,0.0,0.0,3.0,2400,0.0,1988,98027,2270,54450,2.0
9122001230,2014-12-05,590000.0,3,3.5,1970,5079,2.0,0.0,0.0,3.0,1680,290.0,2007,98144,1940,6000,2.0
2821079081,2014-10-10,590000.0,4,2.0,2490,339332,1.0,0.0,0.0,3.0,2490,0.0,2002,98022,1910,129373,2.0
6411600045,2014-10-16,590000.0,4,2.5,2240,9385,2.0,0.0,0.0,3.0,2240,0.0,1991,98133,2010,9000,2.0
5505700030,2014-05-28,590000.0,3,2.0,1650,6150,2.0,0.0,0.0,2.0,1650,0.0,1926,98116,1280,6150,3.0
8847400115,2014-07-23,590000.0,3,2.0,2420,208652,1.5,0.0,0.0,3.0,2420,0.0,2005,98010,3180,212137,2.0
3735900590,2014-10-21,590000.0,3,2.25,2210,5742,1.0,0.0,0.0,3.0,1460,750.0,1951,98115,1900,4590,2.0
4078300024,2014-07-25,590000.0,4,2.75,2160,4205,1.0,0.0,3.0,2.0,1080,1080.0,1969,98125,2450,6014,2.0
686300420,2014-06-23,590000.0,4,2.5,3220,7875,1.5,0.0,0.0,3.0,3220,0.0,1966,98008,1600,7875,3.0
6181700625,2015-02-20,590000.0,4,2.0,2990,12970,1.5,0.0,2.0,2.0,1960,1030.0,1948,98028,2500,10680,3.0
1825079070,2015-03-13,590000.0,3,1.75,1560,242629,1.0,0.0,0.0,2.0,1560,0.0,1981,98053,2320,220654,2.0
7504001080,2015-03-04,590000.0,4,2.5,2940,12600,1.0,0.0,0.0,3.0,1850,1090.0,1974,98074,2030,11770,3.0
1423089134,2014-08-15,590000.0,3,2.25,2680,41250,2.0,0.0,0.0,2.0,2680,0.0,1984,98045,1940,47044,2.0
825079019,2014-12-03,590000.0,3,2.5,3360,218235,1.0,0.0,0.0,3.0,3360,0.0,1989,98014,2650,220849,2.0
3127200036,2014-07-28,590000.0,3,2.5,1990,8325,2.0,0.0,0.0,3.0,1310,680.0,1997,98034,2450,10606,3.0
2351800065,2015-02-17,590000.0,3,1.75,2180,6120,1.0,0.0,2.0,3.0,1380,800.0,1949,98199,2020,6122,2.0
3286800370,2015-02-06,590000.0,5,3.25,4020,40341,1.0,0.0,0.0,3.0,2170,1850.0,1970,98027,2650,53437,4.0
3629910470,2014-07-29,590000.0,3,2.5,2110,3870,2.0,0.0,0.0,4.0,2110,0.0,2004,98029,2300,3870,2.0
1777600210,2015-02-17,590000.0,4,2.25,2530,10611,1.0,0.0,0.0,3.0,1320,1210.0,1977,98006,2530,10125,4.0
1822069116,2014-12-17,590000.0,3,2.5,2400,99752,1.0,0.0,0.0,4.0,2400,0.0,1996,98058,2800,98010,2.0
4315700275,2014-11-07,590000.0,4,2.5,2380,4950,2.0,0.0,0.0,3.0,2380,0.0,2004,98136,1370,5120,2.0
8673400020,2015-03-11,590000.0,3,3.0,1740,1100,3.0,0.0,0.0,3.0,1740,0.0,2007,98107,1370,1180,2.0
8078380230,2014-08-08,590000.0,3,2.5,2210,8622,2.0,0.0,0.0,3.0,2210,0.0,1988,98029,2340,7192,2.0
3904921070,2014-08-12,590000.0,4,2.5,2340,8971,2.0,0.0,0.0,4.0,2340,0.0,1987,98029,2510,9219,2.0
7960100050,2015-04-15,590000.0,3,2.0,1860,3600,1.5,0.0,0.0,2.0,1110,750.0,1915,98122,1680,3695,2.0
293800120,2015-04-30,590000.0,4,2.5,2940,29013,2.0,0.0,0.0,5.0,2940,0.0,1992,98077,3010,34071,2.0
9214400125,2014-07-01,590000.0,3,2.0,1410,6413,1.0,0.0,0.0,2.0,910,500.0,1947,98115,1330,6050,3.0
1951800580,2014-10-24,590000.0,4,2.5,3700,12500,1.0,0.0,0.0,3.0,1920,1780.0,1973,98006,2020,8350,4.0
8024201870,2014-10-29,590000.0,4,1.5,2230,5109,1.5,0.0,0.0,2.0,1330,900.0,1918,98115,1630,5109,2.0
5631500868,2015-04-17,590000.0,4,3.5,3100,15842,2.0,0.0,0.0,3.0,2400,700.0,1996,98028,2200,19400,2.0
8077200470,2014-07-18,590000.0,4,2.5,2290,11072,2.0,0.0,0.0,4.0,2290,?,1986,98074,2340,9774,2.0
8562770720,2015-04-23,589999.0,3,2.5,2140,3628,2.0,0.0,0.0,3.0,1960,180.0,2006,98027,2280,2812,2.0
2997800076,2014-12-09,589950.0,3,2.75,1670,1350,3.0,0.0,0.0,4.0,1350,320.0,2014,98116,1520,4800,2.0
5104540500,2014-06-24,589950.0,4,2.5,3190,8195,2.0,0.0,0.0,5.0,3190,0.0,2006,98038,3400,7607,2.0
3959400345,2015-03-11,589500.0,4,1.5,3520,4933,1.5,0.0,0.0,3.0,2270,1250.0,1929,98108,1710,5400,3.0
952005525,2014-06-27,589500.0,3,3.25,2310,3075,2.0,0.0,0.0,3.0,1730,580.0,2005,98116,2310,3075,2.0
2493200325,2015-05-09,589500.0,4,1.5,1440,3200,1.0,0.0,1.0,2.0,960,480.0,1960,98136,1650,6400,3.0
7853400220,2014-09-26,589410.0,3,3.0,2840,7201,2.0,0.0,0.0,4.0,2840,0.0,2014,98065,2540,5260,2.0
7234600851,2014-12-16,589000.0,4,1.0,2210,4366,2.0,0.0,0.0,3.0,2210,0.0,1901,98122,1740,1745,2.0
7915100490,2014-08-12,589000.0,4,1.75,1920,4862,1.0,0.0,0.0,2.0,1060,860.0,1919,98116,1840,4862,4.0
4099100260,2014-09-03,589000.0,3,2.5,2940,4799,1.0,0.0,0.0,4.0,1710,1230.0,1996,98033,2540,4616,2.0
7933510080,2014-10-06,589000.0,3,2.0,2360,118483,1.0,0.0,0.0,3.0,2360,0.0,1981,98024,2660,91476,2.0
6822100030,2014-05-28,589000.0,3,1.0,1110,6000,1.5,0.0,0.0,2.0,1110,0.0,1932,98199,1420,6000,4.0
686400930,2014-08-25,589000.0,5,2.0,3930,10150,1.5,0.0,0.0,3.0,3070,860.0,1968,98008,2200,8190,3.0
2998800040,2014-06-13,589000.0,3,2.0,2250,8800,1.0,0.0,0.0,2.0,1250,1000.0,1925,98116,2250,4800,3.0
2397100155,2015-02-24,589000.0,3,1.75,920,3600,1.0,0.0,0.0,1.0,820,100.0,1904,98119,1620,3600,3.0
8682310310,2015-05-11,589000.0,2,2.0,1850,4667,1.0,0.0,0.0,3.0,1850,0.0,2010,98053,1860,6008,2.0
9578080040,2014-08-12,589000.0,3,3.0,1720,954,3.0,0.0,0.0,3.0,1460,260.0,2006,98119,1720,1294,2.0
4217400590,2014-11-18,589000.0,3,1.5,1390,5040,1.0,0.0,0.0,2.0,1090,300.0,1947,98105,1910,4800,2.0
3811000230,2015-03-16,589000.0,4,2.25,2390,57599,2.0,0.0,0.0,3.0,2390,0.0,1981,98053,2390,38186,2.0
8562750300,2014-07-31,589000.0,3,2.5,2320,5663,2.0,0.0,0.0,3.0,2320,0.0,2003,98027,2500,4500,2.0
7525000080,2014-05-02,588500.0,3,1.75,2330,14892,1.0,0.0,0.0,3.0,1970,360.0,1980,98074,2570,14217,2.0
2887700140,2014-07-07,588000.0,3,2.0,1860,4777,2.0,0.0,0.0,2.0,1860,0.0,1908,98115,1580,3822,4.0
3626039299,2015-02-24,588000.0,3,1.0,1910,8167,1.0,0.0,0.0,3.0,1270,640.0,1951,98117,1500,6816,3.0
6392001670,2014-06-11,588000.0,4,2.0,1680,5000,1.0,0.0,0.0,2.0,980,700.0,1950,98115,1680,6000,2.0
3761100276,2015-03-13,588000.0,4,2.25,2510,19550,1.0,0.0,0.0,4.0,1810,700.0,1977,98034,2450,19250,3.0
9557300080,2014-08-22,588000.0,4,1.75,1930,7245,1.0,0.0,0.0,3.0,1510,420.0,1972,98008,1880,7245,3.0
9521100880,2014-09-16,588000.0,3,1.5,1780,4200,1.5,0.0,0.0,3.0,1780,0.0,1916,98103,1380,3333,3.0
3304300080,2015-03-30,588000.0,4,2.5,3060,7710,2.0,0.0,0.0,4.0,3060,0.0,2009,98059,3040,7840,2.0
6021500840,2014-07-03,588000.0,5,3.0,2190,4900,2.0,0.0,0.0,2.0,1490,700.0,1940,98117,1370,4606,4.0
923000115,2014-10-29,588000.0,3,1.75,2310,7620,2.0,0.0,0.0,3.0,2310,0.0,1942,98177,2200,7672,2.0
952001495,2015-03-06,588000.0,4,1.75,2170,5750,1.0,0.0,2.0,2.0,1370,800.0,1975,98116,1450,5750,2.0
625049310,2015-03-11,587750.0,2,1.0,890,4730,1.0,0.0,0.0,2.0,890,0.0,1941,98103,1330,5904,2.0
6115400008,2015-02-26,587500.0,4,1.75,2500,20868,1.0,0.0,2.0,3.0,1600,900.0,1956,98166,2170,15026,2.0
6844703410,2014-09-24,587500.0,4,2.25,1780,6120,1.0,0.0,0.0,3.0,1310,470.0,1951,98115,1780,6120,2.0
5694001061,2014-06-20,587206.0,3,3.5,1890,1710,2.0,0.0,0.0,3.0,1640,250.0,1999,98103,1680,1562,2.0
6383000690,2015-03-25,587100.0,3,2.25,1670,6414,1.0,0.0,0.0,3.0,1670,0.0,1961,98117,2130,7035,3.0
7215720680,2015-02-03,587000.0,4,2.75,2210,8430,2.0,0.0,0.0,4.0,2210,?,1999,98075,2460,8069,2.0
2459900040,2014-07-17,587000.0,5,3.5,3610,52595,2.0,0.0,0.0,2.0,3610,0.0,1989,98014,1620,60112,3.0
1446300020,2014-05-31,587000.0,4,2.5,2550,6256,2.0,0.0,0.0,4.0,2550,0.0,1992,98072,2460,8256,2.0
1972200882,2014-06-04,586500.0,3,2.5,1780,1487,3.0,0.0,0.0,3.0,1600,180.0,2006,98107,1780,1300,2.0
5418500650,2015-03-25,586000.0,4,2.25,1930,8338,1.0,0.0,0.0,3.0,1930,0.0,1968,98125,2280,7616,2.0
5603800110,2014-09-15,586000.0,4,2.25,2130,9000,2.0,0.0,0.0,3.0,2130,0.0,1965,98006,2110,10431,3.0
8045000180,2015-04-21,585888.0,3,2.0,1490,7431,1.0,0.0,0.0,2.0,1490,0.0,1966,98052,1700,7725,3.0
1115810060,2014-12-05,585188.0,3,2.25,2230,10026,1.0,0.0,0.0,3.0,1430,800.0,1975,98052,2230,9340,2.0
7527410080,2014-06-02,585083.0,5,2.75,2910,36250,1.0,0.0,0.0,3.0,1590,1320.0,1977,98075,2910,37376,2.0
1549500585,2015-04-27,585000.0,3,2.0,2220,209523,1.0,0.0,0.0,2.0,2220,0.0,1991,98019,1600,210830,2.0
3424069008,2014-06-06,585000.0,4,2.5,2430,4747,2.0,0.0,0.0,3.0,2430,0.0,2008,98027,1930,7200,2.0
3626039271,2015-02-05,585000.0,2,1.75,1980,8550,1.0,0.0,0.0,2.0,990,990.0,1981,98117,1480,6738,2.0
7784400070,2014-07-22,585000.0,3,1.75,1740,9500,1.0,0.0,3.0,3.0,1150,590.0,1958,98146,2110,9450,3.0
5525400430,2014-07-15,585000.0,3,2.5,2050,11690,2.0,0.0,0.0,4.0,2050,0.0,1989,98059,2410,10172,3.0
3840700757,2014-06-19,585000.0,4,2.5,2840,11044,2.0,0.0,0.0,3.0,2840,0.0,2001,98034,1934,9605,2.0
3630030440,2014-09-23,585000.0,4,2.5,1950,3720,2.0,0.0,0.0,3.0,1950,0.0,2004,98029,1720,3720,2.0
7950303270,2015-03-02,585000.0,2,1.0,1110,6000,1.0,0.0,0.0,2.0,1010,100.0,1951,98118,1410,3500,2.0
725079058,2014-08-11,585000.0,3,1.75,2220,216493,1.0,0.0,2.0,3.0,2220,0.0,1989,98014,2900,169884,2.0
5104531640,2015-03-23,585000.0,4,3.0,3400,5100,2.0,0.0,0.0,4.0,3400,?,2006,98038,3400,5672,2.0
6308000010,2014-12-08,585000.0,3,2.5,2290,5089,2.0,0.0,0.0,4.0,2290,0.0,2001,98006,2290,7984,2.0
3904910650,2015-03-16,585000.0,3,2.5,2060,10839,2.0,0.0,0.0,3.0,2060,0.0,1987,98029,2180,8126,2.0
1774200230,2015-01-20,585000.0,6,3.0,3870,43787,2.0,0.0,0.0,3.0,2700,1170.0,1976,98077,2600,35381,2.0
5151200215,2014-12-12,585000.0,4,2.5,2430,6766,2.0,0.0,0.0,3.0,2430,0.0,1999,98177,1820,6772,2.0
7954300330,2014-07-08,585000.0,4,2.5,2630,6185,2.0,0.0,0.0,4.0,2630,0.0,1999,98056,2720,6185,2.0
3342700405,2014-05-22,585000.0,4,1.75,3000,42200,1.0,0.0,3.0,2.0,1500,1500.0,1950,98056,2500,9821,2.0
