price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,rate_price,view_str,water_str,condition_str,grade_str
898.888,3,3.0,2080,3729,2.0,0,0,2,9,2080,0,1996,0.0,98033,47.6731,-122.199,2080,4000,2.3139701497850678,None,NO,Average,Better
898.5,4,3.0,2890,5000,1.5,0,0,2,8,1990,900,1911,2014.0,98117,47.6768,-122.363,1080,3750,3.216471897607123,None,NO,Average,Good
898.0,2,2.0,1490,9874,1.0,0,0,3,7,1490,0,1963,0.0,98004,47.6246,-122.199,2280,9869,1.6592427616926504,None,NO,Good,Average
898.0,5,2.0,2700,9000,2.0,0,0,4,9,2700,0,1987,0.0,98007,47.6599,-122.146,2630,9000,3.0066815144766146,None,NO,Very Good,Better
898.0,5,2.0,2680,28014,1.0,0,0,3,8,1450,1230,1963,0.0,98004,47.6348,-122.196,2900,22180,2.9844097995545655,None,NO,Good,Good
898.0,3,2.0,2580,11060,1.0,0,0,2,8,2580,0,1964,0.0,98005,47.6113,-122.164,2580,13868,2.8730512249443207,None,NO,Average,Good
898.0,4,3.0,3700,63991,2.0,0,0,2,10,3700,0,1992,0.0,98077,47.7319,-122.051,3210,47215,4.120267260579064,None,NO,Average,Very Good
898.0,2,2.0,2470,7658,1.0,0,0,3,8,1480,990,1954,0.0,98199,47.653,-122.416,2070,7270,2.750556792873051,None,NO,Good,Good
898.0,3,3.0,3530,9753,2.0,0,0,2,10,3530,0,1997,0.0,98006,47.5539,-122.103,3220,9234,3.930957683741648,None,NO,Average,Very Good
898.0,3,2.0,2650,12845,1.0,0,3,2,9,1770,880,1977,0.0,98034,47.7209,-122.256,2650,12902,2.951002227171492,Good,NO,Average,Better
897.5,4,3.0,4370,217882,2.0,0,0,2,10,4370,0,1984,0.0,98053,47.6573,-122.03399999999999,2430,35096,4.86908077994429,None,NO,Average,Very Good
897.0,4,3.0,2820,6120,2.0,0,0,2,9,2820,0,2014,0.0,98115,47.6911,-122.29299999999999,1510,6120,3.1438127090301005,None,NO,Average,Better
896.0,4,2.0,2660,3520,2.0,0,0,3,8,2080,580,1917,0.0,98115,47.6743,-122.30799999999999,2100,4080,2.96875,None,NO,Good,Good
896.0,5,3.0,2520,16100,1.0,0,3,3,8,1570,950,1960,0.0,98040,47.528,-122.22399999999999,2760,16988,2.8125,Good,NO,Good,Good
896.0,4,3.0,3560,46644,2.0,0,0,2,11,3560,0,1992,0.0,98077,47.7268,-122.05,3520,50261,3.9732142857142856,None,NO,Average,Excellent
895.99,4,3.0,3555,6565,2.0,0,0,2,9,3555,0,2014,0.0,98053,47.6847,-122.01700000000001,3625,5637,3.9676782106943156,None,NO,Average,Better
895.95,5,3.0,3180,9255,2.0,0,0,2,9,3180,0,2014,0.0,98074,47.6232,-122.023,3180,7782,3.54930520676377,None,NO,Average,Better
895.9,4,4.0,3640,4983,2.0,0,3,2,9,2790,850,2014,0.0,98075,47.5619,-122.027,3270,14700,4.062953454626633,Good,NO,Average,Better
895.0,4,3.0,2850,8526,2.0,0,0,2,9,2850,0,1998,0.0,98033,47.6747,-122.191,2440,7072,3.184357541899441,None,NO,Average,Better
895.0,3,2.0,2160,105415,1.0,0,0,2,10,2160,0,1991,0.0,98059,47.4806,-122.152,2760,9620,2.4134078212290504,None,NO,Average,Very Good
895.0,4,2.0,1710,4178,1.5,0,0,3,8,1710,0,1926,0.0,98112,47.6373,-122.3,1760,4178,1.910614525139665,None,NO,Good,Good
895.0,5,3.0,2550,20875,1.0,0,0,3,9,1610,940,1953,0.0,98004,47.6336,-122.19200000000001,2510,21673,2.8491620111731844,None,NO,Good,Better
895.0,2,2.0,1700,3618,1.0,0,1,2,8,1260,440,1950,0.0,98199,47.6336,-122.397,2200,5000,1.899441340782123,Fair,NO,Average,Good
895.0,4,3.0,2640,4000,2.0,0,0,4,8,1730,910,1925,0.0,98115,47.6727,-122.29700000000001,1530,3740,2.9497206703910615,None,NO,Very Good,Good
895.0,4,3.0,3500,13444,2.0,0,0,2,10,2360,1140,1977,0.0,98040,47.5468,-122.23100000000001,3140,12935,3.910614525139665,None,NO,Average,Very Good
895.0,6,3.0,3550,6533,2.0,0,0,2,8,3550,0,1925,0.0,98144,47.5719,-122.28399999999999,3140,6234,3.9664804469273744,None,NO,Average,Good
895.0,4,2.0,1950,5950,1.0,0,0,2,8,1330,620,1947,0.0,98109,47.638999999999996,-122.34700000000001,2600,5593,2.17877094972067,None,NO,Average,Good
895.0,3,3.0,2750,10000,1.0,0,3,2,8,1650,1100,1967,0.0,98006,47.5644,-122.15299999999999,2490,10000,3.0726256983240225,Good,NO,Average,Good
895.0,4,2.0,3390,6200,2.0,0,0,3,8,2530,860,1916,0.0,98144,47.58,-122.29,3080,6000,3.787709497206704,None,NO,Good,Good
895.0,4,3.0,3480,38985,2.0,0,0,2,10,3480,0,1989,0.0,98053,47.6895,-122.052,3630,36290,3.888268156424581,None,NO,Average,Very Good
895.0,5,3.0,2350,14197,1.0,0,0,3,8,1220,1130,1962,0.0,98004,47.6005,-122.204,2470,11629,2.625698324022346,None,NO,Good,Good
895.0,5,3.0,2876,13927,1.0,0,2,3,9,1970,906,1973,0.0,98040,47.5528,-122.229,3500,14454,3.21340782122905,Average,NO,Good,Better
895.0,3,3.0,2500,7746,2.0,0,0,3,10,1910,590,1993,0.0,98112,47.6393,-122.311,2480,5099,2.793296089385475,None,NO,Good,Very Good
895.0,4,3.0,3570,10273,1.5,0,3,2,9,2630,940,1935,2007.0,98074,47.6394,-122.07700000000001,3640,15324,3.988826815642458,Good,NO,Average,Better
895.0,4,3.0,3240,5562,2.0,0,0,2,10,3240,0,2013,0.0,98075,47.5919,-121.975,3380,5562,3.6201117318435756,None,NO,Average,Very Good
894.4,3,3.0,3100,45738,2.0,0,0,2,10,3100,0,1991,0.0,98053,47.6854,-122.04799999999999,3340,45738,3.466010733452594,None,NO,Average,Very Good
894.0,4,3.0,3800,22029,2.0,0,0,2,9,3800,0,1993,0.0,98053,47.6734,-122.02600000000001,3170,24979,4.250559284116331,None,NO,Average,Better
893.88,6,3.0,2820,8600,1.0,0,0,4,8,1430,1390,1967,0.0,98006,47.565,-122.14399999999999,2070,8900,3.1547858772989663,None,NO,Very Good,Good
892.5,3,2.0,2120,56192,1.0,0,1,2,9,1720,400,1959,0.0,98177,47.7665,-122.37200000000001,2240,20500,2.3753501400560224,Fair,NO,Average,Better
891.5,3,3.0,3090,20785,2.0,0,0,3,10,3090,0,1991,0.0,98075,47.5602,-122.03,3400,7566,3.466068424004487,None,NO,Good,Very Good
891.0,4,2.0,2330,5000,1.5,0,0,4,7,1720,610,1925,0.0,98117,47.6804,-122.35799999999999,2090,5000,2.6150392817059482,None,NO,Very Good,Average
890.9,4,3.0,3420,6233,2.0,0,0,2,9,3420,0,2006,0.0,98027,47.5416,-121.99799999999999,3350,5000,3.838814681782467,None,NO,Average,Better
890.776,5,3.0,3170,8093,2.0,0,0,2,9,3170,0,2014,0.0,98075,47.5933,-122.06,3210,7062,3.5586948907469442,None,NO,Average,Better
890.0,6,4.0,2770,5000,1.0,0,0,2,8,1870,900,1969,0.0,98107,47.669,-122.365,1570,2108,3.1123595505617976,None,NO,Average,Good
890.0,5,1.0,2590,4652,2.0,0,0,3,8,2310,280,1907,0.0,98122,47.6038,-122.294,2360,4650,2.9101123595505616,None,NO,Good,Good
890.0,4,1.0,2550,4000,2.0,0,0,2,8,2370,180,1905,0.0,98109,47.6354,-122.353,2200,4000,2.865168539325843,None,NO,Average,Good
890.0,4,3.0,4360,210254,1.0,0,0,2,10,2320,2040,2000,0.0,98038,47.4375,-122.008,2410,87120,4.898876404494382,None,NO,Average,Very Good
890.0,4,3.0,3220,15467,2.0,0,0,2,11,3220,0,1994,0.0,98077,47.7128,-122.083,3670,16641,3.6179775280898876,None,NO,Average,Excellent
890.0,4,3.0,2610,4400,1.0,0,0,4,8,1260,1350,1920,0.0,98122,47.6158,-122.29299999999999,1770,4400,2.932584269662921,None,NO,Very Good,Good
890.0,5,3.0,4100,7578,2.0,0,2,2,10,4100,0,2011,0.0,98075,47.5955,-121.97399999999999,3710,8156,4.606741573033708,Average,NO,Average,Very Good
890.0,2,2.0,3050,50965,2.0,0,0,2,10,3050,0,1991,0.0,98053,47.6744,-122.05,3050,40107,3.4269662921348316,None,NO,Average,Very Good
890.0,5,4.0,4490,6000,2.0,0,0,2,10,3200,1290,2006,0.0,98027,47.5396,-122.073,4530,6000,5.044943820224719,None,NO,Average,Very Good
890.0,4,3.0,3180,194278,2.0,0,0,2,10,3180,0,2005,0.0,98059,47.4711,-122.084,2200,178160,3.5730337078651684,None,NO,Average,Very Good
890.0,3,3.0,4030,12765,2.0,0,0,3,9,2800,1230,1975,0.0,98005,47.6331,-122.166,2670,13447,4.52808988764045,None,NO,Good,Better
890.0,4,3.0,2930,9158,2.0,0,0,2,9,2930,0,2005,0.0,98052,47.7065,-122.13,3590,8065,3.292134831460674,None,NO,Average,Better
890.0,4,3.0,3370,7200,2.0,0,0,2,8,3370,0,2014,0.0,98177,47.7698,-122.384,1880,7200,3.7865168539325844,None,NO,Average,Good
890.0,4,2.0,2870,8393,1.0,0,0,3,8,1480,1390,1977,0.0,98040,47.5787,-122.245,2930,9850,3.2247191011235956,None,NO,Good,Good
890.0,3,2.0,2060,8640,1.0,0,0,3,8,2060,0,1966,0.0,98033,47.6534,-122.195,2030,9000,2.3146067415730336,None,NO,Good,Good
890.0,4,3.0,2310,4020,3.0,0,0,4,8,2310,0,1979,0.0,98122,47.6154,-122.291,2270,3750,2.595505617977528,None,NO,Very Good,Good
890.0,4,4.0,4420,5750,2.0,0,0,2,10,3410,1010,2006,0.0,98027,47.5404,-122.073,4420,5750,4.966292134831461,None,NO,Average,Very Good
890.0,4,2.0,1480,11171,1.5,0,0,3,6,1480,0,1947,0.0,98075,47.5849,-122.051,2790,20680,1.6629213483146068,None,NO,Good,Low Average
890.0,4,2.0,2770,13500,2.0,0,0,2,8,2770,0,1974,0.0,98040,47.543,-122.23100000000001,2300,13500,3.1123595505617976,None,NO,Average,Good
889.95,4,3.0,3080,7242,2.0,0,0,2,9,3080,0,2014,0.0,98033,47.6948,-122.178,3010,7205,3.460868588122928,None,NO,Average,Better
889.95,5,4.0,3700,7055,2.0,0,0,2,9,3700,0,2014,0.0,98074,47.5929,-122.057,3170,6527,4.157536940277543,None,NO,Average,Better
889.0,4,4.0,4070,10976,2.0,0,0,2,10,4070,0,2004,0.0,98075,47.5805,-121.97,4080,10106,4.578177727784027,None,NO,Average,Very Good
889.0,4,3.0,2570,4480,1.5,0,0,3,8,1580,990,1927,0.0,98105,47.6701,-122.291,2070,4480,2.890888638920135,None,NO,Good,Good
889.0,4,4.0,3210,5000,3.0,0,0,2,9,3210,0,2014,0.0,98136,47.5203,-122.39299999999999,1360,5000,3.610798650168729,None,NO,Average,Better
889.0,4,4.0,3920,9555,2.0,0,0,2,9,3920,0,2004,0.0,98053,47.6797,-122.025,3920,8598,4.409448818897638,None,NO,Average,Better
888.99,4,3.0,3540,5500,2.0,0,0,2,9,3540,0,2014,0.0,98074,47.6181,-122.056,3540,5500,3.9820470421489556,None,NO,Average,Better
888.55,3,3.0,3540,38322,2.0,0,0,2,10,3540,0,1989,0.0,98053,47.6892,-122.04799999999999,3540,35926,3.9840189072083736,None,NO,Average,Very Good
888.0,3,2.0,1250,8710,1.0,0,0,3,7,1250,0,1953,0.0,98004,47.6245,-122.198,1750,9185,1.4076576576576576,None,NO,Good,Average
887.5,3,3.0,4230,54977,2.0,0,3,2,9,3780,450,1951,2000.0,98166,47.4176,-122.34299999999999,2880,27201,4.766197183098591,Good,NO,Average,Better
887.25,5,4.0,4320,7502,2.0,0,0,2,9,3500,820,2012,0.0,98056,47.5235,-122.16799999999999,3250,7538,4.8689771766694845,None,NO,Average,Better
887.2,3,1.0,1400,5100,1.5,0,0,2,7,1400,0,1900,0.0,98103,47.6677,-122.333,1740,3060,1.5779981965734895,None,NO,Average,Average
887.0,6,2.0,3830,11180,1.0,0,2,4,9,2440,1390,1962,0.0,98008,47.5849,-122.113,2500,10400,4.317925591882751,Average,NO,Very Good,Better
887.0,3,2.0,3000,22040,2.0,0,2,3,8,2470,530,1942,0.0,98177,47.7745,-122.368,2600,7947,3.382187147688839,Average,NO,Good,Good
886.0,3,2.0,2380,6000,2.0,0,0,4,9,1650,730,1931,0.0,98199,47.6472,-122.39299999999999,2000,6000,2.6862302483069977,None,NO,Very Good,Better
886.0,4,2.0,2660,3900,1.5,0,0,3,7,1480,1180,1923,0.0,98112,47.6398,-122.306,2350,3900,3.0022573363431153,None,NO,Good,Average
885.25,4,3.0,3670,49658,2.0,0,0,2,10,3670,0,1999,0.0,98074,47.6219,-122.015,3040,49658,4.145721547585428,None,NO,Average,Very Good
885.0,4,3.0,4090,11225,2.0,0,0,2,10,4090,0,2005,0.0,98075,47.581,-121.971,3510,8762,4.621468926553672,None,NO,Average,Very Good
885.0,4,3.0,2730,3560,1.5,0,0,2,8,1550,1180,1921,0.0,98115,47.6737,-122.304,1860,3560,3.0847457627118646,None,NO,Average,Good
885.0,3,2.0,2590,3750,1.5,0,0,4,7,1790,800,1904,0.0,98109,47.635,-122.353,2440,4000,2.926553672316384,None,NO,Very Good,Average
885.0,4,3.0,2830,5000,2.0,0,0,2,9,2830,0,1995,0.0,98105,47.6597,-122.29,1950,5000,3.1977401129943503,None,NO,Average,Better
885.0,3,3.0,2880,11443,2.0,0,0,3,9,2880,0,1986,0.0,98006,47.5633,-122.111,2840,12530,3.2542372881355934,None,NO,Good,Better
885.0,3,3.0,2640,16090,1.0,0,2,3,8,1960,680,1976,0.0,98040,47.5374,-122.213,3690,15000,2.983050847457627,Average,NO,Good,Good
885.0,4,2.0,4470,86225,2.0,0,0,2,10,4470,0,1991,0.0,98053,47.6377,-121.985,3850,97049,5.0508474576271185,None,NO,Average,Very Good
885.0,3,2.0,2060,9552,1.0,0,0,3,9,1610,450,1975,0.0,98040,47.5402,-122.23100000000001,2930,11212,2.327683615819209,None,NO,Good,Better
885.0,4,4.0,2400,3520,1.0,0,0,2,7,1370,1030,1924,0.0,98109,47.6295,-122.346,2230,1419,2.711864406779661,None,NO,Average,Average
885.0,3,2.0,2940,6500,3.0,0,0,2,9,2940,0,2014,0.0,98136,47.5482,-122.38799999999999,1680,6500,3.3220338983050848,None,NO,Average,Better
885.0,3,2.0,2200,2880,2.0,0,0,4,7,1440,760,1904,0.0,98112,47.6308,-122.31200000000001,2440,4640,2.4858757062146895,None,NO,Very Good,Average
885.0,4,4.0,3310,6000,2.0,0,2,2,8,2200,1110,2010,0.0,98136,47.5511,-122.391,1420,6000,3.7401129943502824,Average,NO,Average,Good
885.0,4,3.0,2620,9157,2.0,0,0,2,8,2620,0,1996,0.0,98033,47.6916,-122.20299999999999,2240,7405,2.9604519774011298,None,NO,Average,Good
885.0,2,2.0,1313,3600,1.0,0,0,2,8,1313,0,1904,2012.0,98119,47.6369,-122.365,1080,3600,1.4836158192090396,None,NO,Average,Good
884.9,7,5.0,5370,10800,1.5,0,0,2,8,5370,0,1967,0.0,98040,47.538000000000004,-122.223,2310,10910,6.068482314385807,None,NO,Average,Good
884.744,4,4.0,4210,9414,2.0,0,0,2,9,4210,0,2001,0.0,98074,47.6067,-122.022,3950,8880,4.758438599188014,None,NO,Average,Better
884.25,4,3.0,3840,12151,2.0,0,0,2,10,3840,0,1998,0.0,98075,47.5953,-121.986,3560,11044,4.342663273960984,None,NO,Average,Very Good
883.0,4,3.0,2960,41656,2.0,0,0,2,10,2960,0,1985,0.0,98072,47.7319,-122.132,3900,35104,3.3522083805209513,None,NO,Average,Very Good
883.0,4,2.0,2410,4000,2.0,0,0,4,8,1650,760,1910,0.0,98115,47.6727,-122.316,1820,4000,2.7293318233295585,None,NO,Very Good,Good
883.0,4,3.0,3670,54450,2.0,0,0,2,10,3670,0,1999,0.0,98074,47.6211,-122.016,2900,49658,4.156285390713477,None,NO,Average,Very Good
883.0,4,3.0,2800,6874,2.0,0,0,2,9,2170,630,1990,0.0,98112,47.6215,-122.29,1430,6240,3.1710079275198186,None,NO,Average,Better
882.99,4,4.0,3560,6562,2.0,0,0,2,10,3560,0,2014,0.0,98075,47.5929,-121.97399999999999,3710,6562,4.031755739023092,None,NO,Average,Very Good
882.566,4,3.0,3560,5265,3.0,0,0,2,8,3560,0,2014,0.0,98052,47.7047,-122.113,3220,4892,4.03369266434465,None,NO,Average,Good
881.0,5,3.0,2510,4125,1.5,0,3,4,8,1590,920,1925,0.0,98144,47.5968,-122.29,2190,5415,2.8490351872871735,Good,NO,Very Good,Good
880.0,4,3.0,2580,3436,2.0,0,0,2,8,2580,0,2013,0.0,98033,47.6853,-122.21,1780,5772,2.9318181818181817,None,NO,Average,Good
880.0,4,3.0,3220,4392,1.5,0,0,3,9,2320,900,1931,0.0,98105,47.6713,-122.27600000000001,2310,5795,3.659090909090909,None,NO,Good,Better
880.0,5,4.0,4600,8764,2.0,0,0,2,10,3180,1420,2007,0.0,98006,47.5491,-122.19,3210,9431,5.2272727272727275,None,NO,Average,Very Good
880.0,4,3.0,3070,8250,1.0,0,0,4,8,2100,970,1958,0.0,98005,47.5935,-122.17200000000001,2270,8800,3.4886363636363638,None,NO,Very Good,Good
880.0,5,3.0,3020,9187,2.0,0,0,2,9,3020,0,2007,0.0,98033,47.6806,-122.167,2250,9675,3.4318181818181817,None,NO,Average,Better
880.0,4,3.0,2350,4675,2.0,0,0,2,9,2150,200,1923,0.0,98112,47.6344,-122.305,2240,3848,2.6704545454545454,None,NO,Average,Better
880.0,2,1.0,1530,6350,1.5,0,0,3,7,1530,0,1923,0.0,98112,47.6325,-122.303,2640,6350,1.7386363636363635,None,NO,Good,Average
880.0,4,2.0,2510,5800,1.0,0,2,3,9,1830,680,1953,0.0,98199,47.648,-122.41,2190,5800,2.852272727272727,Average,NO,Good,Better
880.0,4,3.0,3550,8618,2.0,0,0,2,10,3550,0,2007,0.0,98052,47.6776,-122.161,1310,9746,4.034090909090909,None,NO,Average,Very Good
880.0,4,3.0,2560,7961,1.0,0,2,3,8,1450,1110,1975,0.0,98033,47.6499,-122.199,2500,9009,2.909090909090909,Average,NO,Good,Good
880.0,6,3.0,2640,3680,2.0,0,0,4,8,1760,880,1922,0.0,98126,47.5771,-122.38,1960,3680,3.0,None,NO,Very Good,Good
880.0,3,2.0,2130,35169,1.0,0,0,3,8,2130,0,1989,0.0,98072,47.7489,-122.12299999999999,2860,43560,2.4204545454545454,None,NO,Good,Good
880.0,4,3.0,3030,3841,3.0,0,0,2,9,3030,0,2005,0.0,98117,47.6781,-122.369,1080,4922,3.4431818181818183,None,NO,Average,Better
880.0,4,4.0,2800,6750,2.0,0,0,2,9,1890,910,1951,2002.0,98105,47.669,-122.275,2370,6120,3.1818181818181817,None,NO,Average,Better
880.0,3,3.0,2870,5163,2.0,0,0,2,9,2870,0,2014,0.0,98103,47.6935,-122.352,1630,7995,3.2613636363636362,None,NO,Average,Better
880.0,4,2.0,2530,10800,1.0,0,0,4,8,1350,1180,1954,0.0,98040,47.5705,-122.225,2960,12150,2.875,None,NO,Very Good,Good
880.0,3,2.0,2070,5000,1.5,0,0,2,8,2070,0,1920,0.0,98144,47.5828,-122.291,2630,5000,2.352272727272727,None,NO,Average,Good
880.0,4,3.0,2340,10800,1.0,0,0,2,8,2340,0,1953,2007.0,98040,47.5715,-122.225,2650,13500,2.659090909090909,None,NO,Average,Good
880.0,3,2.0,3860,9000,1.0,0,2,2,9,1930,1930,1970,0.0,98155,47.7431,-122.29,2960,9000,4.386363636363637,Average,NO,Average,Better
880.0,4,3.0,4060,52707,2.0,0,0,3,9,4060,0,1996,0.0,98077,47.7615,-122.041,3100,50755,4.613636363636363,None,NO,Good,Better
879.95,4,2.0,3500,13875,1.0,0,4,3,9,1830,1670,1938,0.0,98146,47.5083,-122.38799999999999,2960,15000,3.977498721518268,Excellent,NO,Good,Better
879.95,4,3.0,3010,7215,2.0,0,0,2,9,3010,0,2014,0.0,98033,47.6952,-122.178,3010,7215,3.4206489005057104,None,NO,Average,Better
879.95,4,3.0,3020,7203,2.0,0,0,2,9,3020,0,2014,0.0,98033,47.6948,-122.178,3010,7215,3.432013182567191,None,NO,Average,Better
879.9,4,3.0,3580,12000,1.0,0,0,2,10,1840,1740,1979,0.0,98074,47.6319,-122.05,2910,12428,4.068644164109558,None,NO,Average,Very Good
879.0,4,3.0,4230,31747,2.0,0,0,3,10,4230,0,1985,0.0,98072,47.731,-122.132,4080,35576,4.812286689419795,None,NO,Good,Very Good
879.0,4,3.0,3590,89640,2.0,0,0,2,10,3590,0,2005,0.0,98077,47.7557,-122.036,2790,54014,4.084186575654153,None,NO,Average,Very Good
879.0,3,3.0,3030,5156,1.5,0,0,3,9,2080,950,1929,0.0,98119,47.647,-122.369,1910,5720,3.4470989761092152,None,NO,Good,Better
879.0,4,3.0,3360,22111,2.0,0,0,2,10,3360,0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374,3.8225255972696246,None,NO,Average,Very Good
878.0,4,3.0,3480,13421,2.0,0,0,2,11,3480,0,1995,0.0,98027,47.5504,-122.09700000000001,3290,9642,3.9635535307517085,None,NO,Average,Excellent
878.0,4,3.0,3810,7728,2.0,0,0,2,9,3810,0,2007,0.0,98074,47.5925,-122.05799999999999,3290,7728,4.339407744874715,None,NO,Average,Better
877.5,4,2.0,3060,8000,2.0,0,0,3,8,2040,1020,1922,0.0,98144,47.5795,-122.29,2730,5800,3.4871794871794872,None,NO,Good,Good
876.65,3,3.0,2170,12508,1.5,0,0,4,9,1650,520,1928,1970.0,98040,47.5665,-122.229,2720,21070,2.475332230650773,None,NO,Very Good,Better
875.909,4,3.0,3610,13292,2.0,0,0,2,10,3610,0,1996,0.0,98075,47.5868,-121.97399999999999,3000,10776,4.121432705908947,None,NO,Average,Very Good
875.0,5,3.0,2530,8564,2.0,0,0,3,8,2530,0,1976,0.0,98006,47.5622,-122.15299999999999,2480,8714,2.8914285714285715,None,NO,Good,Good
875.0,4,2.0,3720,12384,1.0,0,2,4,8,1860,1860,1970,0.0,98075,47.5836,-122.074,3180,15541,4.251428571428572,Average,NO,Very Good,Good
875.0,5,3.0,2920,5568,2.0,0,0,2,8,2320,600,1906,0.0,98112,47.6265,-122.31200000000001,2970,5568,3.337142857142857,None,NO,Average,Good
875.0,4,2.0,2360,8286,1.0,0,0,2,7,1320,1040,1952,0.0,98004,47.6226,-122.205,1680,7630,2.697142857142857,None,NO,Average,Average
875.0,4,3.0,3790,10669,2.0,0,0,2,10,3790,0,1999,0.0,98075,47.5976,-121.98299999999999,3750,11634,4.331428571428572,None,NO,Average,Very Good
875.0,3,3.0,1690,10592,1.0,0,0,2,8,1690,0,1973,2009.0,98040,47.58,-122.23100000000001,2260,9945,1.9314285714285715,None,NO,Average,Good
875.0,4,2.0,2380,4876,2.0,0,0,3,9,2240,140,1948,0.0,98117,47.6822,-122.4,1780,4559,2.72,None,NO,Good,Better
875.0,3,3.0,2520,3750,2.0,0,1,3,9,2520,0,1995,0.0,98116,47.5671,-122.404,2250,6200,2.88,Fair,NO,Good,Better
875.0,2,3.0,2720,4913,1.0,0,1,3,8,1700,1020,1936,0.0,98199,47.6384,-122.404,2520,5303,3.1085714285714285,Fair,NO,Good,Good
875.0,3,3.0,3270,39586,1.5,0,0,2,11,3270,0,1988,0.0,98077,47.731,-122.07799999999999,3480,35998,3.737142857142857,None,NO,Average,Excellent
875.0,3,4.0,3250,6000,2.0,0,0,2,10,2500,750,2001,0.0,98136,47.5533,-122.391,1650,6000,3.7142857142857144,None,NO,Average,Very Good
875.0,3,1.0,1160,10732,1.0,0,0,2,7,1160,0,1953,0.0,98004,47.6391,-122.205,2390,13656,1.3257142857142856,None,NO,Average,Average
875.0,3,3.0,2280,4280,1.0,0,0,4,7,1280,1000,1917,0.0,98103,47.6685,-122.335,1650,4280,2.605714285714286,None,NO,Very Good,Average
875.0,5,3.0,4230,21455,2.0,0,0,2,10,2720,1510,1990,0.0,98074,47.6375,-122.015,3280,22393,4.8342857142857145,None,NO,Average,Very Good
875.0,6,4.0,4430,11453,2.0,0,0,2,9,3000,1430,2001,0.0,98056,47.5156,-122.204,2730,5661,5.062857142857143,None,NO,Average,Better
875.0,4,1.0,1670,4600,1.5,0,0,4,8,1670,0,1906,0.0,98103,47.6838,-122.33200000000001,1820,4600,1.9085714285714286,None,NO,Very Good,Good
875.0,4,3.0,3030,16000,2.0,0,0,2,11,3030,0,1990,0.0,98077,47.7125,-122.081,3670,16641,3.462857142857143,None,NO,Average,Excellent
875.0,4,3.0,3220,22588,2.0,0,0,2,10,3220,0,1996,0.0,98077,47.7311,-122.055,3220,22922,3.68,None,NO,Average,Very Good
875.0,3,2.0,2440,5750,1.0,0,0,2,8,1320,1120,1939,0.0,98115,47.6991,-122.296,2160,6820,2.7885714285714287,None,NO,Average,Good
875.0,4,3.0,3470,32109,2.0,0,0,2,10,3470,0,1995,0.0,98077,47.7311,-122.036,3800,35181,3.9657142857142857,None,NO,Average,Very Good
875.0,5,4.0,4720,18741,2.0,0,0,2,11,3210,1510,2005,0.0,98053,47.6347,-122.01299999999999,3880,37328,5.394285714285714,None,NO,Average,Excellent
875.0,3,2.0,2220,6641,1.0,0,2,3,7,1220,1000,1947,0.0,98199,47.6426,-122.38799999999999,1800,5900,2.537142857142857,Average,NO,Good,Average
875.0,4,3.0,3720,14125,1.0,0,0,3,9,1930,1790,1960,0.0,98005,47.5911,-122.177,3160,15300,4.251428571428572,None,NO,Good,Better
875.0,4,2.0,1800,3245,1.5,0,0,3,8,1800,0,1929,0.0,98103,47.6605,-122.331,1800,4275,2.057142857142857,None,NO,Good,Good
875.0,4,4.0,2850,4416,1.5,0,0,2,7,2040,810,1926,0.0,98103,47.6835,-122.34200000000001,1860,4416,3.257142857142857,None,NO,Average,Average
875.0,3,1.0,1220,8119,1.0,0,0,3,7,1220,0,1955,0.0,98039,47.6328,-122.236,1910,8119,1.3942857142857144,None,NO,Good,Average
875.0,3,2.0,1820,12686,1.0,0,0,3,7,1820,0,1952,0.0,98004,47.5886,-122.195,3020,11550,2.08,None,NO,Good,Average
875.0,4,3.0,3230,256132,2.0,0,0,2,9,3230,0,2006,0.0,98053,47.6544,-121.99799999999999,3080,217800,3.6914285714285713,None,NO,Average,Better
875.0,4,2.0,2520,6000,1.0,0,0,2,8,1400,1120,1921,2007.0,98103,47.6767,-122.35,1580,3720,2.88,None,NO,Average,Good
875.0,4,4.0,3790,6874,2.5,0,0,2,9,3790,0,2010,0.0,98053,47.6956,-122.022,3370,6535,4.331428571428572,None,NO,Average,Better
875.0,4,3.0,3600,21794,2.0,0,0,3,11,3600,0,1990,0.0,98077,47.7121,-122.072,3410,19864,4.114285714285714,None,NO,Good,Excellent
875.0,3,2.0,2350,6000,1.5,0,0,3,8,1990,360,1922,0.0,98102,47.6476,-122.32,2010,5040,2.6857142857142855,None,NO,Good,Good
875.0,4,4.0,3110,108464,2.0,0,2,3,8,3110,0,1979,0.0,98075,47.592,-122.01799999999999,2340,4938,3.5542857142857143,Average,NO,Good,Good
875.0,3,3.0,1820,6848,1.0,0,0,3,7,1820,0,1953,0.0,98004,47.6287,-122.20700000000001,2080,11700,2.08,None,NO,Good,Average
875.0,5,3.0,2960,15152,2.0,0,0,2,9,2960,0,2004,0.0,98033,47.6689,-122.179,1850,9453,3.382857142857143,None,NO,Average,Better
875.0,3,2.0,2010,4000,1.0,0,0,4,7,1210,800,1915,0.0,98103,47.6638,-122.329,1770,4000,2.297142857142857,None,NO,Very Good,Average
