price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,rate_price,view_str,water_str,condition_str,grade_str
1110.0,4,3.0,3320,9380,2.0,0,3,2,10,3320,0,1988,0.0,98006,47.5655,-122.11399999999999,2870,11779,2.990990990990991,Good,NO,Average,Very Good
1110.0,4,3.0,3090,6600,1.0,0,2,2,9,1800,1290,1956,0.0,98199,47.6339,-122.396,2380,5000,2.7837837837837838,Average,NO,Average,Better
1110.0,5,4.0,3090,3600,2.0,0,0,2,9,2060,1030,2000,0.0,98112,47.6217,-122.309,2240,3904,2.7837837837837838,None,NO,Average,Better
1110.0,4,3.0,3520,19354,1.0,0,2,3,9,2010,1510,1978,0.0,98006,47.5572,-122.147,2630,19354,3.171171171171171,Average,NO,Good,Better
1110.0,4,3.0,2990,8640,1.0,0,0,4,8,2100,890,1959,0.0,98005,47.5932,-122.17200000000001,2270,8800,2.6936936936936937,None,NO,Very Good,Good
1110.0,4,3.0,2770,2650,2.0,0,0,2,9,2180,590,2014,0.0,98109,47.6435,-122.354,1820,2960,2.4954954954954953,None,NO,Average,Better
1110.0,4,2.0,2310,13300,1.0,0,0,2,7,1890,420,1950,0.0,98004,47.6232,-122.21,2840,12744,2.081081081081081,None,NO,Average,Average
1110.0,5,3.0,3070,5000,2.0,0,0,2,9,2050,1020,2006,0.0,98103,47.6742,-122.35600000000001,2070,5000,2.765765765765766,None,NO,Average,Better
1100.0,4,3.0,3320,5760,2.0,0,0,2,9,2120,1200,1954,2007.0,98199,47.6474,-122.389,2400,6144,3.018181818181818,None,NO,Average,Better
1100.0,3,2.0,3010,5000,2.0,0,2,4,9,1890,1120,1931,0.0,98199,47.6347,-122.396,2688,5000,2.7363636363636363,Average,NO,Very Good,Better
1100.0,4,4.0,2210,7597,1.0,0,0,3,9,1550,660,1977,2006.0,98004,47.5816,-122.197,2370,8811,2.0090909090909093,None,NO,Good,Better
1100.0,5,3.0,2660,8737,1.0,0,4,4,8,1470,1190,1969,0.0,98006,47.5667,-122.155,3280,8783,2.418181818181818,Excellent,NO,Very Good,Good
1100.0,4,3.0,3330,9143,2.0,0,0,3,10,3330,0,1995,0.0,98033,47.6821,-122.19,2390,9143,3.0272727272727273,None,NO,Good,Very Good
1100.0,5,2.0,4320,7620,2.0,0,0,2,7,2880,1440,1973,2014.0,98115,47.6824,-122.287,1880,7620,3.9272727272727272,None,NO,Average,Average
1100.0,5,3.0,2520,4643,1.5,0,0,3,8,2120,400,1916,0.0,98112,47.6348,-122.301,2100,4564,2.290909090909091,None,NO,Good,Good
1100.0,4,4.0,5070,60123,2.0,0,0,2,11,5070,0,2000,0.0,98053,47.6567,-122.00399999999999,4920,101930,4.609090909090909,None,NO,Average,Excellent
1100.0,3,2.0,2390,6888,2.0,0,1,4,8,2390,0,1939,0.0,98115,47.6839,-122.274,2390,7920,2.172727272727273,Fair,NO,Very Good,Good
1100.0,4,4.0,4270,40097,1.0,0,0,3,12,4270,0,1993,0.0,98077,47.7354,-122.07799999999999,3510,36149,3.881818181818182,None,NO,Good,Luxury
1100.0,4,2.0,2580,6000,1.0,0,0,4,9,1300,1280,1950,0.0,98199,47.6514,-122.413,2300,6200,2.3454545454545452,None,NO,Very Good,Better
1100.0,4,3.0,3830,13800,1.0,0,4,3,9,2030,1800,1969,0.0,98006,47.5671,-122.15700000000001,3460,9875,3.481818181818182,Excellent,NO,Good,Better
1100.0,3,3.0,3700,16857,1.0,0,0,2,10,2170,1530,2000,0.0,98117,47.6956,-122.39200000000001,2320,12000,3.3636363636363638,None,NO,Average,Very Good
1100.0,5,3.0,2830,18050,1.0,0,0,4,7,1630,1200,1958,0.0,98040,47.5773,-122.226,2370,14250,2.5727272727272728,None,NO,Very Good,Average
1100.0,4,3.0,2910,8881,2.0,0,1,2,10,1940,970,1932,0.0,98199,47.6424,-122.411,2540,5250,2.6454545454545455,Fair,NO,Average,Very Good
1100.0,3,2.0,2420,7200,1.0,0,0,2,8,1420,1000,1948,0.0,98115,47.6867,-122.275,2500,7200,2.2,None,NO,Average,Good
1100.0,4,3.0,2190,6300,1.0,0,3,2,7,1240,950,1960,0.0,98033,47.6918,-122.21600000000001,2730,14659,1.990909090909091,Good,NO,Average,Average
1100.0,4,4.0,4560,41636,2.0,0,0,2,9,4170,390,1995,0.0,98006,47.5589,-122.116,2990,11381,4.1454545454545455,None,NO,Average,Better
1100.0,4,4.0,2760,5040,2.0,0,2,2,9,2760,0,1955,2005.0,98117,47.6756,-122.40100000000001,2370,5760,2.5090909090909093,Average,NO,Average,Better
1100.0,5,3.0,4090,12850,1.0,0,2,3,10,2090,2000,1986,0.0,98033,47.6627,-122.18799999999999,2540,10270,3.7181818181818183,Average,NO,Good,Very Good
1100.0,5,4.0,4410,57063,2.0,0,0,3,9,4410,0,1990,0.0,98053,47.6554,-122.01799999999999,2900,50529,4.009090909090909,None,NO,Good,Better
1100.0,4,3.0,3410,7750,1.0,0,4,4,8,1710,1700,1958,0.0,98116,47.5718,-122.406,3080,8525,3.1,Excellent,NO,Very Good,Good
1100.0,4,2.0,3310,8540,1.0,0,4,3,9,1660,1650,1973,0.0,98006,47.5603,-122.15799999999999,3450,9566,3.0090909090909093,Excellent,NO,Good,Better
1100.0,5,3.0,3520,6353,2.0,0,0,3,10,3520,0,2001,0.0,98199,47.6506,-122.391,2520,6250,3.2,None,NO,Good,Very Good
1100.0,4,4.0,2930,3200,1.5,0,0,4,9,2130,800,1925,0.0,98119,47.643,-122.359,1900,4320,2.6636363636363636,None,NO,Very Good,Better
1100.0,3,3.0,2640,4050,1.5,0,0,4,8,1750,890,1926,0.0,98112,47.6332,-122.281,1920,3600,2.4,None,NO,Very Good,Good
1100.0,5,3.0,4010,12110,2.0,0,0,2,11,4010,0,2003,0.0,98059,47.5228,-122.15100000000001,4010,12334,3.6454545454545455,None,NO,Average,Excellent
1100.0,4,4.0,3770,8899,2.0,0,0,2,10,2940,830,2006,0.0,98074,47.6476,-122.079,3300,8308,3.4272727272727272,None,NO,Average,Very Good
1100.0,4,4.0,4570,16219,2.0,0,0,2,11,4570,0,2002,0.0,98075,47.5859,-121.96799999999999,4700,16500,4.154545454545454,None,NO,Average,Excellent
1100.0,6,3.0,3560,107362,1.5,0,0,3,8,2760,800,1963,0.0,98005,47.6356,-122.15,3210,35001,3.2363636363636363,None,NO,Good,Good
1100.0,3,3.0,2200,20000,1.0,0,1,2,7,1400,800,1952,0.0,98004,47.5809,-122.191,3050,11775,2.0,Fair,NO,Average,Average
1100.0,5,3.0,2890,22547,1.0,0,0,3,10,2150,740,1963,0.0,98040,47.5476,-122.219,3010,17809,2.6272727272727274,None,NO,Good,Very Good
1100.0,4,3.0,3590,5625,2.0,0,0,2,10,3590,0,2012,0.0,98052,47.6959,-122.133,3590,5625,3.2636363636363637,None,NO,Average,Very Good
1100.0,3,2.0,1560,8570,1.0,0,0,4,7,1080,480,1977,0.0,98004,47.6155,-122.21,2660,9621,1.4181818181818182,None,NO,Very Good,Average
1100.0,3,2.0,2220,4830,2.0,0,3,2,9,1790,430,1928,0.0,98116,47.5825,-122.4,1670,4830,2.018181818181818,Good,NO,Average,Better
1100.0,2,2.0,2050,11900,1.0,0,0,3,8,2050,0,1950,0.0,98004,47.6209,-122.219,2980,11900,1.8636363636363635,None,NO,Good,Good
1100.0,5,3.0,3890,27311,2.0,0,2,2,10,3890,0,1950,1990.0,98177,47.7291,-122.363,3160,22641,3.536363636363636,Average,NO,Average,Very Good
1100.0,4,3.0,2880,5500,2.0,0,0,3,9,1920,960,1926,0.0,98102,47.6448,-122.31700000000001,2110,5500,2.618181818181818,None,NO,Good,Better
1100.0,4,4.0,2890,4164,2.0,0,0,2,9,2240,650,2013,0.0,98033,47.676,-122.197,2354,3207,2.6272727272727274,None,NO,Average,Better
1100.0,4,3.0,2570,9470,2.0,0,0,2,9,2570,0,2006,0.0,98033,47.6548,-122.19,2570,10663,2.3363636363636364,None,NO,Average,Better
1100.0,4,3.0,3190,11774,2.0,1,4,2,8,2610,580,1956,1991.0,98178,47.5033,-122.225,2240,8725,2.9,Excellent,YES,Average,Good
1100.0,3,3.0,2550,5100,2.0,0,0,2,9,2550,0,2014,0.0,98115,47.6757,-122.32600000000001,1250,4080,2.3181818181818183,None,NO,Average,Better
1100.0,4,4.0,3530,8400,2.0,0,0,4,8,2630,900,1958,0.0,98199,47.6402,-122.395,2340,8216,3.209090909090909,None,NO,Very Good,Good
1090.0,3,3.0,3170,34850,1.0,0,0,4,9,3170,0,1957,0.0,98033,47.6611,-122.169,3920,36740,2.908256880733945,None,NO,Very Good,Better
1090.0,4,3.0,3740,12080,1.0,0,0,2,10,2000,1740,1988,0.0,98077,47.7214,-122.056,4210,15277,3.4311926605504586,None,NO,Average,Very Good
1090.0,3,3.0,2840,7500,2.0,0,3,2,11,2840,0,1997,0.0,98034,47.7049,-122.22399999999999,2580,5918,2.6055045871559632,Good,NO,Average,Excellent
1090.0,3,3.0,2920,8113,2.0,0,0,2,8,2920,0,1950,2010.0,98004,47.5814,-122.196,2370,8113,2.6788990825688073,None,NO,Average,Good
1090.0,4,3.0,3930,21894,2.0,0,0,2,11,3930,0,1987,0.0,98052,47.7209,-122.12799999999999,3930,20000,3.6055045871559632,None,NO,Average,Excellent
1090.0,3,3.0,3630,11019,1.0,0,0,3,9,2150,1480,1972,0.0,98040,47.56100000000001,-122.226,3150,13555,3.330275229357798,None,NO,Good,Better
1090.0,4,3.0,4340,141570,2.5,0,0,2,11,4340,0,1992,0.0,98053,47.6805,-122.04799999999999,2720,97138,3.981651376146789,None,NO,Average,Excellent
1090.0,5,3.0,2340,6000,2.0,0,0,3,10,2340,0,1922,0.0,98144,47.5764,-122.287,2350,6000,2.146788990825688,None,NO,Good,Very Good
1090.0,4,3.0,3460,11350,1.0,0,4,3,9,1780,1680,1974,0.0,98006,47.56800000000001,-122.15299999999999,3200,13874,3.1743119266055047,Excellent,NO,Good,Better
1090.0,5,4.0,4170,8142,2.0,0,2,2,10,4170,0,2006,0.0,98056,47.5354,-122.181,3030,7980,3.8256880733944953,Average,NO,Average,Very Good
1090.0,4,3.0,3410,6541,2.0,0,2,2,9,2680,730,2007,0.0,98126,47.5416,-122.38,2300,6345,3.128440366972477,Average,NO,Average,Better
1090.0,2,2.0,2360,11340,1.5,0,0,2,9,2360,0,1997,0.0,98040,47.5835,-122.227,3030,11340,2.165137614678899,None,NO,Average,Better
1090.0,3,3.0,2830,6041,2.0,0,3,2,8,1840,990,1915,0.0,98118,47.5694,-122.28299999999999,3420,6360,2.596330275229358,Good,NO,Average,Good
1090.0,5,3.0,5600,107157,2.0,0,0,2,10,3440,2160,1988,0.0,98072,47.7341,-122.102,3470,75794,5.137614678899083,None,NO,Average,Very Good
1090.0,3,2.0,2560,4000,1.5,0,0,4,8,1660,900,1927,0.0,98112,47.6384,-122.279,2560,4000,2.3486238532110093,None,NO,Very Good,Good
1090.0,4,3.0,3010,10830,2.0,0,3,3,9,3010,0,1980,0.0,98034,47.7005,-122.23200000000001,3010,10650,2.761467889908257,Good,NO,Good,Better
1090.0,4,3.0,2780,6837,2.0,0,0,2,9,2780,0,2004,0.0,98033,47.666000000000004,-122.20100000000001,1160,6837,2.55045871559633,None,NO,Average,Better
1090.0,5,2.0,3650,13068,1.0,0,0,3,10,1850,1800,1976,0.0,98040,47.5458,-122.23100000000001,2760,13927,3.3486238532110093,None,NO,Good,Very Good
1080.0,3,3.0,3280,10302,1.0,0,0,2,10,1680,1600,1970,0.0,98115,47.6948,-122.286,1550,6300,3.037037037037037,None,NO,Average,Very Good
1080.0,5,4.0,3740,11340,2.0,0,0,2,10,3740,0,2013,0.0,98052,47.6628,-122.14299999999999,2040,8715,3.462962962962963,None,NO,Average,Very Good
1080.0,4,3.0,4800,12727,2.0,0,0,2,10,4800,0,2011,0.0,98059,47.5311,-122.134,4750,13602,4.444444444444445,None,NO,Average,Very Good
1080.0,4,3.0,3600,9200,1.0,0,4,3,9,2100,1500,1976,0.0,98008,47.5866,-122.116,2700,9775,3.3333333333333335,Excellent,NO,Good,Better
1080.0,5,4.0,3740,5610,2.0,0,0,2,9,2860,880,2014,0.0,98117,47.6764,-122.39200000000001,1520,4590,3.462962962962963,None,NO,Average,Better
1080.0,3,3.0,1990,1891,3.0,0,0,2,9,1990,0,2012,0.0,98102,47.6271,-122.324,1990,3600,1.8425925925925926,None,NO,Average,Better
1080.0,4,4.0,3740,41458,2.0,0,2,2,11,3740,0,2000,0.0,98072,47.7375,-122.139,3750,38325,3.462962962962963,Average,NO,Average,Excellent
1080.0,3,3.0,4910,43560,2.0,0,0,3,10,4000,910,1989,0.0,98007,47.5911,-122.131,3540,12288,4.546296296296297,None,NO,Good,Very Good
1080.0,4,3.0,2990,7389,1.5,0,0,3,8,2090,900,1923,0.0,98144,47.5711,-122.28399999999999,2510,6157,2.7685185185185186,None,NO,Good,Good
1080.0,4,2.0,2820,5000,1.5,0,2,3,9,1800,1020,1926,0.0,98122,47.6097,-122.287,2880,6000,2.611111111111111,Average,NO,Good,Better
1080.0,4,3.0,2490,4325,1.5,0,0,2,8,1690,800,1922,2003.0,98105,47.6628,-122.32600000000001,1960,4284,2.3055555555555554,None,NO,Average,Good
1080.0,5,4.0,3230,7560,2.0,0,0,2,10,3230,0,2007,0.0,98052,47.6467,-122.118,3230,8580,2.990740740740741,None,NO,Average,Very Good
1080.0,3,3.0,2770,5800,1.0,0,0,3,8,1650,1120,1959,0.0,98199,47.6496,-122.413,2340,5800,2.564814814814815,None,NO,Good,Good
1080.0,4,3.0,4200,35267,2.0,0,0,2,11,4200,0,1990,0.0,98077,47.7108,-122.071,3540,22234,3.888888888888889,None,NO,Average,Excellent
1080.0,4,3.0,2580,8100,2.0,0,1,3,8,1780,800,1964,0.0,98040,47.5387,-122.215,2840,10006,2.388888888888889,Fair,NO,Good,Good
1080.0,4,3.0,3160,42733,2.0,0,0,2,9,3160,0,1995,0.0,98053,47.6367,-121.958,1890,24000,2.925925925925926,None,NO,Average,Better
1080.0,4,2.0,2100,12172,1.0,0,0,4,9,2100,0,1961,0.0,98040,47.5458,-122.227,2400,10713,1.9444444444444444,None,NO,Very Good,Better
1080.0,2,3.0,1550,1767,3.0,0,3,2,8,1550,0,2006,0.0,98075,47.5684,-122.06,2710,3444,1.4351851851851851,Good,NO,Average,Good
1080.0,4,3.0,3000,10920,1.0,0,0,3,8,1550,1450,1969,0.0,98040,47.5347,-122.227,2380,10920,2.7777777777777777,None,NO,Good,Good
1080.0,5,5.0,5180,17811,2.0,0,2,2,11,4070,1110,2001,0.0,98065,47.5405,-121.868,3960,15103,4.796296296296297,Average,NO,Average,Excellent
1080.0,3,3.0,2830,56628,2.0,0,0,2,11,2830,0,2001,0.0,98011,47.7409,-122.198,2830,16430,2.6203703703703702,None,NO,Average,Excellent
1080.0,4,4.0,3990,5267,2.0,0,0,2,10,3990,0,2008,0.0,98006,47.5641,-122.124,3230,6481,3.6944444444444446,None,NO,Average,Very Good
1080.0,3,3.0,3890,7216,2.0,0,1,2,8,3260,630,1967,2010.0,98118,47.5445,-122.266,2490,9920,3.6018518518518516,Fair,NO,Average,Good
1080.0,3,3.0,4020,435600,1.5,0,2,2,10,4020,0,1999,0.0,98045,47.4418,-121.73100000000001,2590,283140,3.7222222222222223,Average,NO,Average,Very Good
1080.0,4,4.0,3500,8750,1.0,0,4,4,9,2140,1360,1951,0.0,98177,47.7222,-122.367,3110,8750,3.240740740740741,Excellent,NO,Very Good,Better
1080.0,4,3.0,2640,5000,2.0,0,0,2,9,1840,800,1943,0.0,98105,47.6619,-122.275,2010,5000,2.4444444444444446,None,NO,Average,Better
1080.0,3,3.0,2240,21477,2.0,0,2,2,8,2240,0,1995,0.0,98006,47.5745,-122.18,2930,21569,2.074074074074074,Average,NO,Average,Good
1080.0,3,3.0,3720,11610,2.0,0,0,2,11,3720,0,1982,0.0,98074,47.636,-122.04899999999999,3530,11877,3.4444444444444446,None,NO,Average,Excellent
1070.0,5,4.0,2920,3000,2.0,0,0,2,9,2260,660,2014,0.0,98103,47.6846,-122.34899999999999,1580,4000,2.7289719626168223,None,NO,Average,Better
1070.0,5,4.0,3990,9938,2.0,0,0,2,11,3990,0,2001,0.0,98059,47.5198,-122.156,3490,11734,3.7289719626168223,None,NO,Average,Excellent
1070.0,5,3.0,3370,7947,2.0,0,0,2,10,3370,0,2001,0.0,98033,47.6906,-122.20200000000001,2040,7900,3.149532710280374,None,NO,Average,Very Good
1070.0,3,3.0,3970,263538,1.5,0,0,2,9,3970,0,1991,0.0,98024,47.6067,-121.95200000000001,3970,194676,3.710280373831776,None,NO,Average,Better
1070.0,4,4.0,4260,9800,2.0,0,0,2,10,4260,0,2008,0.0,98033,47.6739,-122.17200000000001,1950,8970,3.9813084112149535,None,NO,Average,Very Good
1070.0,3,2.0,2890,21480,2.0,0,4,2,8,1790,1100,1941,1989.0,98146,47.5027,-122.381,2110,8107,2.7009345794392523,Excellent,NO,Average,Good
1070.0,2,2.0,3900,14864,1.0,0,3,2,8,1950,1950,1947,0.0,98144,47.5884,-122.291,2580,5184,3.6448598130841123,Good,NO,Average,Good
1070.0,4,3.0,3270,35445,2.0,0,0,2,11,3270,0,1989,0.0,98006,47.548,-122.12100000000001,4180,32130,3.05607476635514,None,NO,Average,Excellent
1070.0,6,3.0,3560,21400,2.0,0,4,3,9,3560,0,1952,0.0,98177,47.7602,-122.37200000000001,3560,24338,3.3271028037383177,Excellent,NO,Good,Better
1070.0,4,2.0,3240,12930,2.0,0,0,3,9,2730,510,1968,0.0,98040,47.5373,-122.22,2610,12884,3.02803738317757,None,NO,Good,Better
1070.0,3,3.0,2130,3545,3.0,0,0,4,9,2130,0,1990,0.0,98109,47.6389,-122.34899999999999,1970,3464,1.9906542056074767,None,NO,Very Good,Better
1070.0,3,2.0,2320,6090,2.0,0,3,2,8,2040,280,1939,0.0,98199,47.643,-122.412,3110,7052,2.1682242990654204,Good,NO,Average,Good
1070.0,6,4.0,4860,11793,2.0,0,0,2,11,3860,1000,1998,0.0,98006,47.5521,-122.137,3600,11793,4.542056074766355,None,NO,Average,Excellent
1070.0,3,3.0,2940,4622,2.0,0,0,3,9,2230,710,1988,0.0,98105,47.6641,-122.29299999999999,1580,4000,2.7476635514018692,None,NO,Good,Better
1070.0,3,2.0,2950,7232,1.0,0,2,2,8,1520,1430,1983,0.0,98136,47.5257,-122.382,2130,7140,2.7570093457943927,Average,NO,Average,Good
1070.0,4,3.0,2740,5000,2.0,0,0,2,9,2740,0,2012,0.0,98107,47.674,-122.37100000000001,1660,5000,2.560747663551402,None,NO,Average,Better
1070.0,3,4.0,3370,8252,2.0,0,0,2,10,3370,0,2014,0.0,98075,47.5965,-122.01299999999999,3710,8252,3.149532710280374,None,NO,Average,Very Good
1070.0,2,2.0,1890,9466,2.0,0,0,2,8,1890,0,1987,0.0,98004,47.6144,-122.211,2180,12825,1.766355140186916,None,NO,Average,Good
1070.0,4,4.0,4130,12320,2.0,0,0,2,11,4130,0,2001,0.0,98059,47.5194,-122.15100000000001,3690,11227,3.8598130841121496,None,NO,Average,Excellent
1070.0,3,3.0,2290,5002,2.0,0,0,3,9,1950,340,1995,0.0,98033,47.6811,-122.20700000000001,2290,5100,2.1401869158878504,None,NO,Good,Better
1070.0,3,3.0,3730,13264,2.0,0,0,2,9,3730,0,1989,0.0,98077,47.7246,-122.059,3730,14933,3.485981308411215,None,NO,Average,Better
1060.0,3,3.0,2990,189852,2.0,0,0,3,10,2990,0,1974,0.0,98072,47.746,-122.13799999999999,3500,48760,2.8207547169811322,None,NO,Good,Very Good
1060.0,4,4.0,3850,8100,2.0,0,1,2,11,2430,1420,1995,0.0,98033,47.6855,-122.19,2620,9346,3.6320754716981134,Fair,NO,Average,Excellent
1060.0,4,3.0,2720,4000,1.5,0,2,4,8,1840,880,1928,0.0,98117,47.6797,-122.359,1600,4000,2.5660377358490565,Average,NO,Very Good,Good
1060.0,4,3.0,4570,16015,2.0,0,2,2,11,4570,0,1990,0.0,98074,47.6246,-122.06700000000001,4490,17668,4.311320754716981,Average,NO,Average,Excellent
1060.0,2,2.0,2370,184231,2.0,0,0,2,11,2370,0,2005,0.0,98045,47.4543,-121.77799999999999,3860,151081,2.2358490566037736,None,NO,Average,Excellent
1060.0,3,3.0,2700,22343,1.5,0,1,3,10,2700,0,1977,0.0,98040,47.5706,-122.209,3390,15682,2.547169811320755,Fair,NO,Good,Very Good
1060.0,4,3.0,4510,5000,2.5,0,2,2,8,3270,1240,1941,2000.0,98117,47.6852,-122.4,2010,5000,4.254716981132075,Average,NO,Average,Good
1060.0,4,4.0,4460,16271,2.0,0,2,2,11,4460,0,2001,0.0,98075,47.5862,-121.97,4540,17122,4.2075471698113205,Average,NO,Average,Excellent
1060.0,4,3.0,1590,6000,1.5,0,0,3,8,1590,0,1925,0.0,98112,47.6401,-122.29899999999999,1590,4000,1.5,None,NO,Good,Good
1060.0,4,2.0,2290,11137,1.0,0,0,3,8,2290,0,1955,0.0,98004,47.5887,-122.20100000000001,2300,10463,2.160377358490566,None,NO,Good,Good
1060.0,4,3.0,2250,10160,2.0,0,0,4,8,2250,0,1967,0.0,98040,47.5645,-122.219,2660,10125,2.1226415094339623,None,NO,Very Good,Good
1060.0,4,3.0,2990,6695,2.0,0,0,2,10,2990,0,2014,0.0,98075,47.5817,-122.04700000000001,2760,6600,2.8207547169811322,None,NO,Average,Very Good
1060.0,4,4.0,4220,8417,3.0,0,0,2,10,4220,0,2012,0.0,98075,47.5869,-122.054,3730,8435,3.981132075471698,None,NO,Average,Very Good
1060.0,6,3.0,2980,20000,1.0,0,4,2,8,2130,850,1965,0.0,98177,47.7599,-122.375,2730,20000,2.811320754716981,Excellent,NO,Average,Good
1060.0,4,5.0,4140,14757,2.0,0,2,2,11,4140,0,2005,0.0,98075,47.5871,-121.969,4440,15523,3.9056603773584904,Average,NO,Average,Excellent
1060.0,5,3.0,3230,3825,2.0,0,0,2,9,2480,750,2014,0.0,98117,47.6785,-122.39200000000001,1480,5100,3.047169811320755,None,NO,Average,Better
1060.0,5,5.0,4140,7924,2.0,0,0,2,10,4140,0,2005,0.0,98074,47.6102,-121.993,3960,8410,3.9056603773584904,None,NO,Average,Very Good
1060.0,5,5.0,4820,13165,2.0,0,0,3,11,3950,870,1990,0.0,98077,47.7295,-122.057,3880,13810,4.547169811320755,None,NO,Good,Excellent
1060.0,4,4.0,3880,9979,2.5,0,0,2,10,3880,0,2007,0.0,98029,47.5408,-121.992,3130,6112,3.660377358490566,None,NO,Average,Very Good
1060.0,4,4.0,5320,20041,2.0,0,0,2,11,5320,0,2003,0.0,98075,47.5852,-121.96600000000001,4640,17268,5.018867924528302,None,NO,Average,Excellent
1050.0,4,3.0,4160,47480,2.0,0,0,2,10,4160,0,1995,0.0,98072,47.7266,-122.115,3400,40428,3.961904761904762,None,NO,Average,Very Good
1050.0,3,2.0,2090,4077,1.5,0,0,3,8,1530,560,1931,0.0,98112,47.6433,-122.3,2010,4132,1.9904761904761905,None,NO,Good,Good
1050.0,3,1.0,1860,44431,1.0,0,0,3,6,1860,0,1947,0.0,98074,47.6057,-122.038,2000,44431,1.7714285714285714,None,NO,Good,Low Average
1050.0,3,2.0,2930,7005,3.0,0,2,2,9,2670,260,1999,0.0,98117,47.6763,-122.404,2450,6460,2.7904761904761903,Average,NO,Average,Better
1050.0,3,3.0,3250,5093,2.0,0,3,2,10,3250,0,2004,0.0,98146,47.5123,-122.39,2820,7752,3.0952380952380953,Good,NO,Average,Very Good
1050.0,4,3.0,4020,11588,2.0,0,0,2,11,4020,0,2000,0.0,98059,47.5217,-122.155,3190,8066,3.8285714285714287,None,NO,Average,Excellent
1050.0,5,2.0,2960,7680,1.0,0,2,4,8,1550,1410,1958,0.0,98199,47.6456,-122.389,2860,7680,2.8190476190476192,Average,NO,Very Good,Good
1050.0,4,2.0,2630,4000,2.0,0,0,4,9,1810,820,1909,0.0,98102,47.6393,-122.31700000000001,2370,4700,2.5047619047619047,None,NO,Very Good,Better
1050.0,4,4.0,4550,54013,1.0,0,1,3,9,2300,2250,1989,0.0,98075,47.5964,-122.07700000000001,3540,39634,4.333333333333333,Fair,NO,Good,Better
1050.0,2,3.0,2350,2390,3.0,0,2,2,10,2000,350,2007,0.0,98144,47.5999,-122.286,1950,2390,2.238095238095238,Average,NO,Average,Very Good
1050.0,3,2.0,2880,6092,2.0,0,4,3,8,1920,960,1983,0.0,98116,47.5878,-122.381,2880,5308,2.742857142857143,Excellent,NO,Good,Good
1050.0,4,4.0,3280,11000,2.0,0,0,2,10,2320,960,2008,0.0,98033,47.6855,-122.20100000000001,2400,8351,3.123809523809524,None,NO,Average,Very Good
1050.0,4,4.0,4740,126759,2.0,0,0,3,10,4740,0,1991,0.0,98027,47.4449,-121.979,3060,118047,4.514285714285714,None,NO,Good,Very Good
1050.0,4,3.0,3250,48037,1.0,0,2,2,8,2030,1220,1985,0.0,98074,47.6326,-122.07,2970,48037,3.0952380952380953,Average,NO,Average,Good
1050.0,4,3.0,2250,3433,1.5,0,0,2,8,1500,750,1927,2013.0,98112,47.6382,-122.307,1970,3484,2.142857142857143,None,NO,Average,Good
1050.0,4,5.0,3180,4606,2.0,0,3,3,9,1990,1190,1929,0.0,98199,47.6402,-122.405,2110,5323,3.0285714285714285,Good,NO,Good,Better
1050.0,4,3.0,3440,35021,2.0,0,0,2,10,3440,0,1983,0.0,98033,47.6476,-122.184,3440,35021,3.276190476190476,None,NO,Average,Very Good
1050.0,3,2.0,2480,15022,1.0,0,4,2,9,1330,1150,1967,2003.0,98136,47.5497,-122.396,2500,8178,2.361904761904762,Excellent,NO,Average,Better
1050.0,3,4.0,4380,42769,2.0,0,0,4,11,4380,0,1983,0.0,98052,47.7167,-122.109,3630,35425,4.171428571428572,None,NO,Very Good,Excellent
1050.0,6,4.0,5310,12741,2.0,0,2,2,10,3600,1710,1967,0.0,98040,47.5696,-122.213,4190,12632,5.057142857142857,Average,NO,Average,Very Good
1050.0,3,2.0,2650,5512,2.0,0,0,2,9,2250,400,1984,0.0,98112,47.6265,-122.295,1440,5100,2.5238095238095237,None,NO,Average,Better
1050.0,5,3.0,4240,9588,2.0,0,0,2,9,4240,0,2014,0.0,98053,47.6901,-122.01799999999999,4080,8425,4.038095238095238,None,NO,Average,Better
1050.0,3,3.0,3400,5119,2.0,0,0,2,8,2300,1100,2014,0.0,98115,47.6843,-122.305,1740,5969,3.238095238095238,None,NO,Average,Good
1050.0,4,3.0,3260,5974,2.0,0,1,2,9,2820,440,2007,0.0,98115,47.6772,-122.26700000000001,2260,6780,3.104761904761905,Fair,NO,Average,Better
1050.0,4,4.0,3390,3979,2.0,0,0,2,9,2610,780,2014,0.0,98199,47.6482,-122.40799999999999,3350,4165,3.2285714285714286,None,NO,Average,Better
1050.0,5,3.0,2520,18625,1.0,0,0,2,8,1660,860,1959,0.0,98004,47.6409,-122.20700000000001,3000,16624,2.4,None,NO,Average,Good
1050.0,4,3.0,2930,25020,2.0,0,0,2,9,2930,0,2013,0.0,98029,47.5514,-122.023,2400,32374,2.7904761904761903,None,NO,Average,Better
1050.0,3,3.0,2200,1970,2.0,0,0,2,9,1610,590,2008,0.0,98102,47.6426,-122.32700000000001,1890,3505,2.0952380952380953,None,NO,Average,Better
1050.0,3,2.0,2610,3357,2.0,0,0,3,7,1980,630,1926,0.0,98112,47.63800000000001,-122.306,1940,3357,2.4857142857142858,None,NO,Good,Average
1050.0,4,4.0,4390,13833,2.0,0,3,2,10,3320,1070,2003,0.0,98029,47.5566,-122.02600000000001,3850,11652,4.180952380952381,Good,NO,Average,Very Good
