price,lat,long,zipcode
810000.0,47.5925,-122.391,98116
998160.0,47.5643,-122.16,98006
377000.0,47.5199,-122.184,98056
595000.0,47.6653,-122.194,98033
313300.0,47.5754,-122.414,98116
360000.0,47.553999999999995,-122.306,98108
188000.0,47.3118,-122.337,98023
755000.0,47.6903,-121.929,98014
1290000.0,47.6801,-122.35700000000001,98117
455000.0,47.5378,-122.04299999999999,98027
817500.0,47.6582,-122.12200000000001,98052
550000.0,47.6598,-122.34899999999999,98103
260000.0,47.3107,-122.397,98023
320000.0,47.4855,-121.698,98045
1150000.0,47.5506,-122.101,98006
362000.0,47.7201,-122.30799999999999,98125
503500.0,47.6513,-122.38600000000001,98199
653000.0,47.5551,-122.001,98029
760000.0,47.7309,-122.05799999999999,98077
775000.0,47.6802,-122.35799999999999,98117
1340000.0,47.5489,-122.398,98136
417500.0,47.7767,-122.365,98177
525000.0,47.6729,-122.148,98052
217000.0,47.35,-122.322,98198
525000.0,47.7352,-122.20100000000001,98011
442500.0,47.7397,-122.324,98155
525000.0,47.5756,-122.15799999999999,98006
425500.0,47.7347,-122.193,98034
710000.0,47.5481,-121.88600000000001,98024
545000.0,47.3733,-122.42200000000001,98070
410000.0,47.44,-122.145,98058
245000.0,47.3601,-122.046,98038
194900.0,47.3057,-122.21600000000001,98002
284000.0,47.3732,-122.12899999999999,98042
280000.0,47.3088,-122.273,98001
280000.0,47.6724,-121.865,98014
360000.0,47.5304,-122.353,98106
405000.0,47.6604,-122.40100000000001,98199
865000.0,47.6002,-121.98,98075
483300.0,47.5747,-122.145,98006
355000.0,47.262,-122.22,98092
274950.0,47.3568,-122.038,98038
1930000.0,47.6413,-122.405,98199
755000.0,47.4294,-122.34299999999999,98166
1940000.0,47.7097,-122.01299999999999,98053
309212.0,47.4434,-121.774,98045
219950.0,47.3146,-122.351,98023
690000.0,47.6838,-122.36200000000001,98117
250800.0,47.5309,-122.354,98106
557500.0,47.4012,-122.025,98038
941000.0,47.6659,-122.32700000000001,98105
3650000.0,47.6515,-122.277,98105
305000.0,47.3942,-122.16,98042
815000.0,47.5983,-122.20200000000001,98004
1020000.0,47.5799,-122.4,98116
1240000.0,47.5886,-122.287,98144
535000.0,47.5269,-122.171,98056
775000.0,47.6388,-122.21799999999999,98004
255000.0,47.3725,-122.073,98042
327000.0,47.7532,-122.318,98155
560000.0,47.338,-122.333,98003
1340000.0,47.6819,-122.208,98033
199500.0,47.3643,-122.09,98042
760000.0,47.3901,-122.071,98038
439000.0,47.5249,-122.319,98108
527000.0,47.6164,-122.115,98008
199950.0,47.2099,-122.001,98022
254000.0,47.3766,-122.115,98042
393000.0,47.6914,-122.352,98103
585000.0,47.7393,-122.2,98011
450000.0,47.5227,-122.37200000000001,98126
565000.0,47.5539,-122.001,98029
330000.0,47.4291,-122.292,98188
870000.0,47.6106,-122.055,98074
585000.0,47.6228,-122.104,98008
500000.0,47.2674,-122.072,98092
225000.0,47.4655,-122.17399999999999,98058
295000.0,47.4655,-122.17399999999999,98058
775000.0,47.559,-122.146,98006
280000.0,47.4485,-121.77600000000001,98045
539000.0,47.6543,-122.34700000000001,98103
567500.0,47.4335,-122.338,98166
442500.0,47.7249,-122.29799999999999,98125
598200.0,47.5508,-122.26799999999999,98118
610000.0,47.6988,-122.20200000000001,98033
544900.0,47.5911,-122.01799999999999,98075
557500.0,47.7433,-122.094,98072
532500.0,47.6188,-122.064,98074
1350000.0,47.5413,-122.21600000000001,98040
750000.0,47.6428,-122.302,98112
530000.0,47.7251,-122.11,98052
346100.0,47.5516,-122.382,98136
260000.0,47.2959,-122.166,98092
365000.0,47.5683,-122.178,98006
615000.0,47.5898,-122.00399999999999,98075
318400.0,47.3862,-122.029,98038
498500.0,47.7615,-122.309,98155
450000.0,47.7222,-122.177,98034
200000.0,47.2757,-122.145,98092
234000.0,47.3627,-122.10799999999999,98042
121800.0,47.5065,-122.36399999999999,98146
805000.0,47.5773,-122.406,98116
410000.0,47.7435,-122.31700000000001,98155
475000.0,47.7144,-122.204,98034
1340000.0,47.6696,-122.416,98199
269000.0,47.5385,-122.355,98106
573000.0,47.6885,-122.113,98052
330000.0,47.5434,-122.29299999999999,98108
252750.0,47.4798,-122.344,98166
745000.0,47.7242,-122.03200000000001,98053
280000.0,47.3883,-122.05,98038
535000.0,47.5011,-122.375,98146
580000.0,47.6944,-122.288,98115
301000.0,47.456,-122.209,98055
600000.0,47.6259,-122.111,98008
538900.0,47.548,-122.35600000000001,98106
366000.0,47.354,-121.999,98038
303000.0,47.3504,-122.141,98042
432000.0,47.5388,-122.387,98136
300000.0,47.5088,-122.338,98146
908800.0,47.5873,-122.29,98144
500000.0,47.6726,-122.38600000000001,98107
254000.0,47.3424,-122.289,98001
470000.0,47.6848,-122.389,98117
480000.0,47.6233,-122.10799999999999,98008
536000.0,47.6872,-122.185,98033
1350000.0,47.5375,-122.07,98027
550000.0,47.6478,-122.029,98052
260000.0,47.3036,-122.37700000000001,98023
284900.0,47.7675,-122.315,98155
740000.0,47.6451,-122.35,98109
425000.0,47.5449,-122.38799999999999,98136
230000.0,47.5112,-122.359,98146
675000.0,47.5714,-122.385,98116
267500.0,47.3514,-122.167,98030
814000.0,47.5542,-122.265,98118
1250000.0,47.6616,-121.999,98053
460000.0,47.7165,-122.319,98125
445000.0,47.4865,-121.802,98045
715000.0,47.6111,-122.009,98074
425000.0,47.7083,-122.30799999999999,98125
370000.0,47.4324,-122.184,98058
302000.0,47.3263,-122.305,98003
453000.0,47.6019,-122.13,98008
290000.0,47.4755,-122.145,98059
1040000.0,47.6495,-122.185,98033
925000.0,47.6622,-122.171,98033
600000.0,47.7443,-122.17,98072
354000.0,47.5512,-122.37100000000001,98126
204950.0,47.3196,-122.399,98023
675000.0,47.6122,-122.009,98074
995000.0,47.7193,-122.12700000000001,98052
800000.0,47.6162,-122.17399999999999,98005
472500.0,47.6863,-122.09299999999999,98052
549950.0,47.6191,-122.145,98007
575575.0,47.6842,-122.34100000000001,98103
545000.0,47.3329,-122.2,98092
340000.0,47.7446,-122.33200000000001,98133
225000.0,47.4944,-122.165,98056
299950.0,47.4048,-122.178,98031
829900.0,47.6642,-122.291,98105
340000.0,47.3659,-122.01700000000001,98038
515000.0,47.6913,-122.115,98052
601000.0,47.5718,-121.99600000000001,98029
470000.0,47.5101,-122.15100000000001,98059
371500.0,47.52,-122.365,98106
550000.0,47.7662,-122.11399999999999,98072
242550.0,47.2956,-122.374,98023
367500.0,47.7608,-122.361,98177
359000.0,47.2625,-122.30799999999999,98003
204900.0,47.2669,-122.25399999999999,98001
850000.0,47.354,-122.29299999999999,98001
187000.0,47.3344,-122.21600000000001,98002
326000.0,47.4375,-122.176,98058
340000.0,47.4375,-122.176,98058
330000.0,47.3864,-122.223,98030
782000.0,47.691,-122.12899999999999,98052
612000.0,47.7122,-122.23100000000001,98034
400000.0,47.7616,-122.365,98177
941500.0,47.7757,-122.391,98177
313000.0,47.6967,-122.34200000000001,98103
735000.0,47.6849,-122.376,98117
471000.0,47.7698,-122.167,98011
350000.0,47.7604,-122.329,98155
530000.0,47.5327,-122.054,98027
415000.0,47.7379,-122.22399999999999,98028
639500.0,47.7264,-122.104,98052
580379.0,47.5936,-122.054,98075
378000.0,47.5163,-121.87799999999999,98065
265000.0,47.4579,-122.164,98058
212000.0,47.2955,-122.36200000000001,98023
400000.0,47.3497,-122.31700000000001,98198
750000.0,47.6363,-122.117,98008
384900.0,47.3408,-122.335,98023
176000.0,47.3627,-122.087,98042
350000.0,47.3794,-122.022,98038
168000.0,47.3729,-122.18299999999999,98030
358000.0,47.565,-122.28399999999999,98118
580000.0,47.7649,-122.098,98077
442500.0,47.725,-122.17399999999999,98034
515000.0,47.6668,-122.285,98105
554000.0,47.4426,-122.34200000000001,98166
659000.0,47.5868,-122.03299999999999,98075
414999.0,47.7166,-122.20100000000001,98034
275000.0,47.488,-121.787,98045
193000.0,47.4559,-122.289,98188
525000.0,47.4511,-122.12100000000001,98058
424000.0,47.7155,-122.104,98052
455000.0,47.6853,-122.366,98117
463000.0,47.5495,-122.37700000000001,98126
1100000.0,47.6918,-122.21600000000001,98033
523000.0,47.6962,-122.31200000000001,98115
615000.0,47.5999,-122.176,98005
1520000.0,47.5533,-122.098,98027
870000.0,47.6655,-122.363,98107
710000.0,47.6249,-122.024,98074
215000.0,47.2864,-122.35700000000001,98023
590000.0,47.6833,-122.398,98117
323000.0,47.3343,-122.194,98092
279000.0,47.4496,-122.155,98058
535100.0,47.7735,-122.37100000000001,98177
830000.0,47.5958,-122.175,98005
815000.0,47.688,-122.164,98033
535900.0,47.5937,-122.116,98008
230000.0,47.497,-122.35700000000001,98146
325500.0,47.4564,-122.211,98055
359000.0,47.4917,-122.167,98056
505000.0,47.5334,-121.867,98065
253905.0,47.5112,-122.167,98056
369950.0,47.7125,-122.32,98125
350000.0,47.3875,-122.03200000000001,98038
650000.0,47.6726,-122.29799999999999,98115
295000.0,47.4367,-122.463,98070
620000.0,47.7648,-122.37,98177
2000000.0,47.5371,-121.756,98065
246000.0,47.4798,-122.34299999999999,98166
430000.0,47.695,-121.91799999999999,98014
509990.0,47.5503,-122.285,98118
490000.0,47.7012,-122.18700000000001,98033
385000.0,47.4006,-122.322,98198
769000.0,47.6374,-122.064,98074
185000.0,47.328,-122.34100000000001,98023
303500.0,47.7313,-122.229,98034
468000.0,47.773,-122.37100000000001,98177
449950.0,47.3741,-122.15,98042
235000.0,47.7064,-122.34200000000001,98133
520000.0,47.4823,-122.031,98027
203000.0,47.4815,-122.331,98168
657000.0,47.61600000000001,-122.115,98008
275000.0,47.5196,-122.37100000000001,98126
540000.0,47.7439,-122.17399999999999,98072
455000.0,47.5002,-122.15100000000001,98059
458500.0,47.6937,-122.29799999999999,98115
549900.0,47.4734,-122.193,98055
750000.0,47.6954,-122.292,98115
235000.0,47.478,-122.27799999999999,98168
286000.0,47.358999999999995,-122.05,98038
2650000.0,47.6899,-122.21700000000001,98033
602000.0,47.6554,-122.134,98052
640000.0,47.6768,-122.31,98115
267000.0,47.3812,-122.16799999999999,98030
712000.0,47.5975,-122.038,98075
244500.0,47.526,-121.81,98065
301000.0,47.526,-121.81,98065
990000.0,47.6413,-122.354,98109
739999.0,47.5838,-122.027,98075
480000.0,47.5755,-122.289,98144
305000.0,47.7325,-122.34299999999999,98133
703300.0,47.6847,-122.368,98117
265000.0,47.3336,-122.281,98001
600000.0,47.4815,-121.714,98045
253000.0,47.3862,-122.304,98198
617950.0,47.7185,-122.226,98034
385000.0,47.534,-122.346,98106
319000.0,47.5162,-122.274,98118
696000.0,47.615,-122.117,98008
345000.0,47.5518,-122.37,98126
380000.0,47.6902,-122.306,98115
647500.0,47.4444,-122.351,98166
725000.0,47.4782,-122.035,98027
269950.0,47.357,-122.04,98038
875000.0,47.7311,-122.036,98077
299950.0,47.5274,-122.345,98106
1880000.0,47.6259,-122.194,98004
430000.0,47.6876,-122.395,98117
495000.0,47.5772,-122.001,98029
275000.0,47.3926,-122.167,98031
333000.0,47.5263,-122.286,98118
247000.0,47.2843,-122.35700000000001,98023
204555.0,47.2737,-122.15299999999999,98092
432000.0,47.3542,-122.098,98042
175000.0,47.3171,-122.279,98001
556300.0,47.6244,-122.109,98008
286000.0,47.4944,-121.789,98045
320000.0,47.6931,-122.34200000000001,98103
815000.0,47.7687,-122.036,98077
385000.0,47.5071,-122.194,98056
1040000.0,47.5807,-122.291,98144
350000.0,47.3111,-122.35,98023
277000.0,47.3322,-122.17299999999999,98092
415000.0,47.5517,-122.26799999999999,98118
295000.0,47.7548,-122.316,98155
969000.0,47.5619,-122.405,98116
339888.0,47.5257,-122.35700000000001,98106
269950.0,47.3599,-122.18799999999999,98030
1190000.0,47.7051,-122.223,98034
780000.0,47.5932,-121.98299999999999,98075
198000.0,47.3634,-122.086,98042
350000.0,47.4952,-122.17200000000001,98056
350000.0,47.732,-122.23100000000001,98034
319000.0,47.2938,-122.348,98023
311000.0,47.317,-122.385,98023
394000.0,47.3552,-122.02600000000001,98038
1340000.0,47.6284,-122.31200000000001,98112
2700000.0,47.5919,-122.251,98040
396000.0,47.7551,-122.353,98133
809000.0,47.6605,-122.189,98033
480000.0,47.6715,-122.162,98052
535000.0,47.6721,-122.323,98115
425000.0,47.5294,-122.35700000000001,98106
408000.0,47.6998,-122.366,98117
1260000.0,47.5306,-122.227,98040
310000.0,47.6886,-122.37799999999999,98117
292000.0,47.3842,-122.036,98038
217000.0,47.4924,-122.31200000000001,98168
398500.0,47.4956,-122.17399999999999,98056
2250000.0,47.6288,-122.28399999999999,98112
700000.0,47.6465,-122.35700000000001,98109
585000.0,47.5842,-121.992,98075
399950.0,47.7736,-122.296,98155
235000.0,47.4868,-122.303,98168
212000.0,47.492,-122.22399999999999,98178
310000.0,47.6491,-122.061,98074
539000.0,47.6491,-122.061,98074
390000.0,47.6042,-122.303,98122
560000.0,47.632,-122.09200000000001,98052
800000.0,47.5865,-122.056,98075
1900000.0,47.6392,-122.165,98005
472000.0,47.6297,-122.11399999999999,98008
502550.0,47.606,-122.125,98008
830000.0,47.5977,-121.976,98075
224950.0,47.286,-122.21799999999999,98002
375000.0,47.7603,-122.307,98155
645000.0,47.7234,-122.066,98077
599000.0,47.6744,-122.353,98103
515000.0,47.3999,-122.211,98031
135000.0,47.305,-122.215,98002
485000.0,47.5998,-122.016,98075
890000.0,47.6331,-122.166,98005
215000.0,47.3423,-122.088,98042
299500.0,47.4805,-121.762,98045
800000.0,47.6294,-122.215,98004
275000.0,47.3834,-122.027,98038
256400.0,47.3431,-122.304,98003
310000.0,47.7439,-122.301,98155
385000.0,47.5699,-122.287,98144
203000.0,47.4545,-122.18700000000001,98055
285000.0,47.7775,-122.337,98133
473975.0,47.6022,-122.021,98074
320000.0,47.4417,-122.134,98058
599000.0,47.6886,-122.361,98117
580000.0,47.5561,-122.37700000000001,98126
269500.0,47.3385,-122.262,98001
274000.0,47.4163,-122.34,98166
347000.0,47.751999999999995,-122.25299999999999,98028
270000.0,47.5517,-122.36,98106
1430000.0,47.6203,-122.21,98004
220000.0,47.3839,-122.321,98198
243000.0,47.2142,-121.98700000000001,98022
457500.0,47.5549,-122.311,98108
340000.0,47.6946,-122.32799999999999,98115
657500.0,47.6597,-122.29,98105
332500.0,47.3541,-122.024,98038
340000.0,47.4948,-121.77600000000001,98045
350000.0,47.5501,-122.26100000000001,98118
428000.0,47.5437,-122.291,98118
515055.0,47.4808,-121.781,98045
450000.0,47.6243,-122.1,98008
190000.0,47.5024,-122.32,98168
1000000.0,47.5803,-122.40299999999999,98116
299000.0,47.4661,-122.145,98058
508000.0,47.6304,-122.301,98112
294000.0,47.3896,-122.03399999999999,98038
320000.0,47.6875,-122.39200000000001,98117
641000.0,47.513999999999996,-122.176,98056
675000.0,47.7323,-122.116,98072
255000.0,47.422,-122.15299999999999,98042
286651.0,47.3035,-122.28299999999999,98001
607500.0,47.5952,-122.056,98075
765000.0,47.6874,-122.214,98033
334950.0,47.3439,-122.198,98031
426000.0,47.7006,-122.197,98033
775000.0,47.5975,-122.196,98004
343000.0,47.7349,-122.295,98155
470101.0,47.7738,-122.266,98028
195000.0,47.3137,-122.212,98002
772500.0,47.6791,-122.402,98117
450000.0,47.7481,-122.292,98155
1440000.0,47.5427,-122.265,98118
525000.0,47.6652,-122.146,98052
280000.0,47.4477,-121.77,98045
270000.0,47.326,-122.273,98001
406100.0,47.6916,-122.34,98103
332544.0,47.4732,-122.18799999999999,98055
110000.0,47.4523,-122.286,98188
685000.0,47.6466,-122.304,98112
461000.0,47.7181,-122.37100000000001,98177
615000.0,47.7091,-122.198,98034
550000.0,47.6828,-122.353,98103
1060000.0,47.6855,-122.19,98033
685000.0,47.6847,-122.064,98053
1560000.0,47.6308,-122.238,98039
312000.0,47.3565,-122.016,98038
507500.0,47.6617,-122.137,98052
217000.0,47.369,-122.311,98198
439000.0,47.7243,-122.21,98034
620000.0,47.5401,-121.87899999999999,98065
915000.0,47.625,-122.14399999999999,98007
425000.0,47.5949,-122.296,98144
435000.0,47.6802,-122.29799999999999,98115
305000.0,47.363,-122.035,98038
276000.0,47.5346,-122.353,98106
327500.0,47.4051,-122.193,98031
810000.0,47.6673,-122.176,98033
715000.0,47.6971,-122.101,98052
272000.0,47.4243,-122.20200000000001,98055
266000.0,47.7492,-122.311,98155
543000.0,47.5175,-122.39299999999999,98136
400000.0,47.6256,-122.037,98074
509500.0,47.6122,-122.137,98007
495000.0,47.5137,-122.25200000000001,98118
424950.0,47.4814,-122.189,98056
230000.0,47.5121,-122.16799999999999,98056
235000.0,47.3871,-122.22399999999999,98031
763000.0,47.6879,-122.208,98033
350000.0,47.4975,-122.23100000000001,98178
900000.0,47.6321,-122.37100000000001,98119
250000.0,47.5289,-122.28,98118
225000.0,47.5294,-122.361,98106
255000.0,47.3804,-122.32,98198
161700.0,47.306000000000004,-122.375,98023
336000.0,47.4958,-122.262,98178
410500.0,47.727,-122.339,98133
502700.0,47.7601,-122.286,98155
505000.0,47.7256,-122.211,98034
250000.0,47.5576,-122.277,98118
570000.0,47.5576,-122.277,98118
349900.0,47.3762,-122.318,98198
465000.0,47.2769,-122.333,98003
625000.0,47.3241,-122.37799999999999,98023
655000.0,47.6514,-122.40700000000001,98199
469000.0,47.4738,-122.353,98166
355000.0,47.7625,-122.36,98177
596000.0,47.5878,-122.165,98005
790000.0,47.768,-122.09200000000001,98077
885000.0,47.6377,-121.985,98053
1030000.0,47.5845,-122.291,98144
710000.0,47.6501,-122.395,98199
428040.0,47.7445,-122.24799999999999,98028
1370000.0,47.5817,-122.24600000000001,98040
546000.0,47.6444,-122.35700000000001,98109
540000.0,47.6827,-122.289,98115
435000.0,47.6832,-122.286,98115
540000.0,47.6268,-122.038,98074
284000.0,47.5361,-122.351,98106
208000.0,47.4915,-122.184,98056
315000.0,47.7569,-122.32600000000001,98155
417500.0,47.6901,-122.36200000000001,98117
345000.0,47.6522,-121.97,98053
375000.0,47.6835,-122.387,98117
389800.0,47.7681,-122.305,98155
475000.0,47.7322,-122.185,98034
569000.0,47.6695,-122.05,98053
985000.0,47.5669,-121.956,98024
532000.0,47.6198,-122.044,98074
280000.0,47.5195,-122.374,98126
435000.0,47.4353,-122.084,98058
223000.0,47.3261,-122.353,98023
390000.0,47.4617,-122.012,98027
315000.0,47.4437,-122.137,98058
612000.0,47.6102,-122.309,98122
591000.0,47.6155,-122.3,98122
800000.0,47.6381,-122.116,98008
225000.0,47.1958,-122.009,98022
589900.0,47.7479,-122.03399999999999,98077
565000.0,47.6558,-122.135,98052
650000.0,47.6438,-122.40299999999999,98199
499000.0,47.7195,-122.37100000000001,98177
280000.0,47.4807,-121.775,98045
649950.0,47.6949,-122.389,98117
420000.0,47.7321,-122.353,98133
319990.0,47.4217,-122.20100000000001,98031
265000.0,47.6565,-121.912,98014
482000.0,47.7609,-122.14399999999999,98072
452000.0,47.4326,-122.34100000000001,98166
1490000.0,47.5513,-122.109,98006
375000.0,47.7275,-122.336,98133
588000.0,47.6892,-122.38600000000001,98117
635000.0,47.5912,-121.986,98075
280500.0,47.3328,-122.18700000000001,98092
210500.0,47.2755,-122.30799999999999,98003
196500.0,47.303000000000004,-122.383,98023
1400000.0,47.6578,-122.286,98105
475000.0,47.7275,-122.219,98034
550000.0,47.6366,-122.029,98074
1580000.0,47.6815,-122.2,98033
240000.0,47.1938,-121.98100000000001,98022
272000.0,47.4935,-122.306,98168
408506.0,47.3085,-121.88799999999999,98010
640000.0,47.5577,-122.396,98116
316000.0,47.2588,-122.21,98092
299000.0,47.5246,-122.325,98108
447500.0,47.6032,-122.31,98122
736500.0,47.515,-122.117,98059
665000.0,47.7333,-122.12799999999999,98072
707000.0,47.5596,-122.14200000000001,98006
215000.0,47.3948,-122.20100000000001,98031
275000.0,47.3577,-122.038,98038
648000.0,47.5634,-122.12799999999999,98006
415000.0,47.511,-122.15299999999999,98059
690000.0,47.6102,-122.314,98122
320000.0,47.4513,-122.16,98058
750000.0,47.5855,-122.194,98004
355000.0,47.6982,-122.34700000000001,98103
246000.0,47.4183,-122.182,98031
1160000.0,47.5873,-122.205,98004
744000.0,47.6677,-122.15,98052
1210000.0,47.6426,-121.955,98053
217000.0,47.3021,-122.375,98023
583000.0,47.5175,-122.205,98056
515000.0,47.6681,-122.36200000000001,98107
594000.0,47.622,-122.139,98007
303100.0,47.50899999999999,-122.251,98178
430000.0,47.57899999999999,-122.051,98075
708000.0,47.7212,-122.22200000000001,98034
221000.0,47.7344,-122.333,98133
325000.0,47.3499,-122.302,98003
385000.0,47.718999999999994,-122.307,98125
359500.0,47.3545,-122.056,98038
433000.0,47.7703,-122.265,98028
525000.0,47.5671,-122.39399999999999,98116
356200.0,47.5102,-122.241,98178
595000.0,47.7275,-122.12200000000001,98072
560000.0,47.6489,-122.337,98103
2180000.0,47.6454,-122.21799999999999,98004
513000.0,47.6751,-122.37899999999999,98107
365000.0,47.6767,-122.38799999999999,98117
368000.0,47.55,-122.35600000000001,98106
870000.0,47.5846,-122.291,98144
225000.0,47.2884,-122.365,98023
1390000.0,47.5544,-122.147,98006
177000.0,47.3766,-122.18,98030
465000.0,47.6346,-122.12700000000001,98008
750000.0,47.5424,-122.381,98126
149000.0,47.3162,-122.18299999999999,98092
605000.0,47.7443,-122.11399999999999,98072
725000.0,47.6645,-122.34200000000001,98103
413900.0,47.5137,-122.189,98056
199950.0,47.4821,-122.331,98168
400000.0,47.6422,-121.954,98053
870000.0,47.6744,-122.353,98103
292000.0,47.4022,-122.171,98031
225000.0,47.4557,-122.181,98058
466750.0,47.7181,-122.316,98125
330000.0,47.2909,-122.219,98002
770000.0,47.6336,-122.115,98008
802500.0,47.5426,-122.262,98118
378800.0,47.4036,-122.205,98031
795000.0,47.5879,-121.973,98075
460000.0,47.6986,-122.286,98115
567000.0,47.5665,-122.023,98029
209950.0,47.3207,-122.36200000000001,98023
415000.0,47.3226,-122.287,98001
424500.0,47.7494,-122.236,98028
261000.0,47.5102,-122.33,98168
365000.0,47.4197,-122.205,98031
631000.0,47.6156,-122.29899999999999,98122
3800000.0,47.6229,-122.22,98004
584000.0,47.6894,-122.391,98117
310000.0,47.3674,-122.50299999999999,98070
717000.0,47.5608,-122.016,98029
667000.0,47.6746,-122.4,98107
190000.0,47.482,-122.34,98146
430000.0,47.5202,-122.04700000000001,98027
213000.0,47.4481,-122.27799999999999,98188
475000.0,47.735,-122.15899999999999,98072
649000.0,47.4145,-122.44,98070
715000.0,47.5586,-122.12100000000001,98006
845000.0,47.5796,-121.99799999999999,98075
390000.0,47.3685,-122.04799999999999,98038
390000.0,47.5427,-122.302,98108
328000.0,47.4417,-122.135,98058
239999.0,47.3456,-122.305,98003
225000.0,47.3467,-122.306,98003
920000.0,47.5604,-122.133,98006
940000.0,47.6539,-122.12100000000001,98052
465000.0,47.5551,-122.273,98118
241000.0,47.3321,-122.26100000000001,98001
307550.0,47.3913,-122.185,98031
490000.0,47.7684,-122.25399999999999,98028
647000.0,47.6073,-122.015,98074
780000.0,47.5078,-122.01799999999999,98027
517500.0,47.5776,-121.99600000000001,98029
295000.0,47.4238,-122.322,98148
560000.0,47.6264,-122.302,98112
319450.0,47.3065,-122.219,98002
1500000.0,47.6855,-122.26899999999999,98115
340000.0,47.3046,-122.39200000000001,98023
249950.0,47.4576,-122.182,98058
499950.0,47.6619,-122.351,98103
1040000.0,47.63399999999999,-122.204,98004
750000.0,47.6287,-122.089,98052
875000.0,47.6544,-121.99799999999999,98053
678000.0,47.6344,-122.116,98008
360000.0,47.5381,-122.26700000000001,98118
354900.0,47.4772,-122.15299999999999,98059
632000.0,47.5982,-122.12799999999999,98008
350000.0,47.5076,-122.366,98146
990000.0,47.6415,-122.39200000000001,98199
1650000.0,47.5385,-121.896,98024
481000.0,47.5174,-122.194,98056
485000.0,47.5499,-122.39399999999999,98136
477000.0,47.5772,-121.99799999999999,98029
560000.0,47.5456,-122.179,98006
600000.0,47.6198,-122.105,98008
622500.0,47.7498,-122.146,98072
410000.0,47.7528,-122.25200000000001,98028
318200.0,47.3531,-122.01700000000001,98038
289000.0,47.1969,-122.01100000000001,98022
263000.0,47.3876,-122.21600000000001,98031
240000.0,47.5321,-122.029,98027
281500.0,47.4921,-122.339,98146
587206.0,47.6592,-122.34899999999999,98103
482000.0,47.6399,-122.32,98102
485000.0,47.631,-122.098,98052
309000.0,47.672,-121.86399999999999,98014
221000.0,47.2625,-122.3,98003
700000.0,47.6272,-122.095,98008
411500.0,47.536,-122.35799999999999,98106
285000.0,47.7412,-122.355,98133
395000.0,47.7513,-122.334,98133
237950.0,47.3665,-122.09200000000001,98042
680000.0,47.6818,-122.189,98033
199950.0,47.3286,-122.336,98023
765000.0,47.5687,-122.374,98126
515000.0,47.6896,-122.331,98103
470000.0,47.5865,-122.135,98007
330000.0,47.6931,-122.37899999999999,98117
284000.0,47.4578,-122.274,98188
295000.0,47.4373,-122.333,98148
555000.0,47.6333,-122.03399999999999,98074
350000.0,47.7263,-122.289,98125
240000.0,47.3113,-122.35799999999999,98023
419900.0,47.5983,-122.15,98007
528000.0,47.5407,-122.37899999999999,98126
481000.0,47.7612,-122.229,98028
304700.0,47.7291,-122.337,98133
715000.0,47.5948,-121.98299999999999,98075
738950.0,47.6342,-122.171,98005
215000.0,47.3727,-122.162,98042
300000.0,47.4919,-122.181,98056
346000.0,47.4828,-122.344,98146
473000.0,47.24100000000001,-121.979,98022
500000.0,47.5807,-122.397,98116
750000.0,47.6134,-122.30799999999999,98122
519900.0,47.6288,-122.098,98052
378500.0,47.7262,-122.285,98125
314500.0,47.3358,-122.32,98003
499950.0,47.6587,-122.124,98052
1740000.0,47.5832,-122.29,98144
630000.0,47.7602,-122.022,98077
360000.0,47.7268,-122.311,98125
460000.0,47.7698,-121.898,98019
361000.0,47.343999999999994,-122.331,98198
713400.0,47.5505,-122.221,98040
445000.0,47.6783,-122.29799999999999,98115
305000.0,47.2558,-122.024,98022
1430000.0,47.7039,-122.385,98177
222000.0,47.3086,-122.365,98023
510000.0,47.5385,-121.88,98065
500000.0,47.7607,-122.354,98133
605000.0,47.6341,-122.361,98119
393000.0,47.6203,-122.037,98074
725000.0,47.6836,-122.162,98052
320000.0,47.7762,-122.27,98028
210000.0,47.2986,-122.37700000000001,98023
419900.0,47.3595,-122.038,98038
410000.0,47.4868,-122.15899999999999,98059
721000.0,47.56100000000001,-122.398,98116
605000.0,47.6121,-122.294,98122
738000.0,47.5839,-122.383,98116
725000.0,47.6131,-122.145,98007
255000.0,47.4485,-121.774,98045
303000.0,47.7325,-122.34299999999999,98133
394950.0,47.607,-122.12,98008
530000.0,47.5598,-122.27,98118
475000.0,47.4587,-122.117,98058
250000.0,47.3611,-122.04700000000001,98038
180000.0,47.565,-122.291,98118
443500.0,47.6802,-122.306,98115
390000.0,47.3491,-122.113,98042
430000.0,47.6801,-122.10600000000001,98052
460000.0,47.5004,-122.162,98059
660000.0,47.7195,-122.182,98034
515000.0,47.6389,-122.102,98052
482500.0,47.7181,-122.30799999999999,98125
305000.0,47.5707,-122.01799999999999,98029
835000.0,47.6596,-122.28,98105
237000.0,47.3867,-122.19,98030
445000.0,47.6211,-122.15299999999999,98007
710000.0,47.5237,-122.391,98136
180000.0,47.3948,-122.02799999999999,98038
280017.0,47.2091,-122.009,98022
436500.0,47.4314,-122.164,98058
1260000.0,47.666000000000004,-122.27600000000001,98105
420000.0,47.7393,-122.244,98028
205000.0,47.4947,-122.23700000000001,98178
570000.0,47.3402,-122.046,98010
565000.0,47.7042,-122.37,98177
287000.0,47.3078,-122.374,98023
260000.0,47.7721,-122.206,98011
470000.0,47.7721,-122.206,98011
700000.0,47.6911,-122.103,98052
249000.0,47.2646,-122.219,98092
